0,40,50,0,0,0,1236,0,0,0,0,0,0,0,0,0,0
1,45,68,90,10,760,1120,8,2,2,3,7,2,0,0,0,0
2,45,70,90,30,668,1028,7,4,6,2,6,1,0,0,0,0
3,42,66,90,10,16,376,7,2,0,0,0,0,0,0,0,0
4,42,68,90,10,575,935,7,2,0,0,0,0,0,0,0,0
5,42,65,90,10,15,375,2,6,2,3,0,0,0,0,0,0
6,40,69,90,20,482,842,2,8,6,3,16,1,0,0,0,0
7,40,66,90,20,18,378,14,1,0,0,0,0,0,0,0,0
8,38,68,90,20,110,470,15,1,0,0,0,0,0,0,0,0
9,38,70,90,10,390,750,2,8,4,4,4,8,0,0,0,0
10,35,66,90,10,204,564,6,4,9,1,8,2,0,0,0,0
11,35,69,90,10,297,657,7,2,0,0,0,0,0,0,0,0
12,25,85,90,20,507,867,7,4,5,3,4,4,0,0,0,0
13,22,75,90,30,30,390,15,2,6,2,0,0,0,0,0,0
14,22,85,90,10,414,774,2,4,0,0,0,0,0,0,0,0
15,20,80,90,40,227,587,2,5,4,5,0,0,0,0,0,0
16,20,85,90,40,322,682,6,2,0,0,0,0,0,0,0,0
17,18,75,90,20,33,393,6,3,2,5,0,0,0,0,0,0
18,15,75,90,20,37,397,2,4,0,0,0,0,0,0,0,0
19,15,80,90,10,132,492,2,4,0,0,0,0,0,0,0,0
20,30,50,90,10,10,370,2,8,8,4,7,2,0,0,0,0
21,30,52,90,20,760,1120,6,4,7,4,11,2,0,0,0,0
22,28,52,90,20,668,1028,14,2,16,2,2,8,0,0,0,0
23,28,55,90,10,575,935,16,2,15,1,0,0,0,0,0,0
24,25,50,90,10,15,375,7,4,16,2,5,2,0,0,0,0
25,25,52,90,40,17,377,6,4,6,2,3,8,0,0,0,0
