0,35,35,0,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,41,49,10,10,130,201,9,1,3,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,35,17,10,7,20,89,6,1,3,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,55,45,10,13,106,135,15,2,7,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,55,20,10,19,71,195,7,4,11,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,15,30,10,26,20,107,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,25,30,10,3,54,153,2,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,20,50,10,5,66,105,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,43,10,9,61,138,2,6,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,55,60,10,16,53,150,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,30,60,10,16,101,156,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,20,65,10,12,33,152,16,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,50,35,10,19,38,97,2,6,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,30,25,10,23,70,208,9,1,11,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,15,10,10,20,32,137,7,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,30,5,10,8,30,154,15,1,12,2,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,10,20,10,19,54,105,6,2,2,8,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,5,30,10,2,51,189,2,8,10,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,40,10,12,77,106,7,3,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,15,60,10,17,53,108,15,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,45,65,10,9,109,152,12,2,6,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,45,20,10,11,37,96,2,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,45,10,10,18,59,144,2,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,55,5,10,29,36,155,2,7,14,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,65,35,10,3,118,190,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,65,20,10,6,47,186,6,3,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,45,30,10,17,117,156,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,35,40,10,16,5,156,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,41,37,10,16,8,79,2,6,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,64,42,10,9,37,98,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,40,60,10,21,28,123,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,31,52,10,27,24,85,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,35,69,10,23,116,175,2,5,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,53,52,10,11,24,179,2,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,65,55,10,14,100,143,8,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,63,65,10,8,50,178,16,2,3,8,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2,60,10,5,41,178,16,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,20,20,10,8,117,160,11,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,5,5,10,16,42,145,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,60,12,10,31,33,186,2,6,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,40,25,10,9,51,128,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,42,7,10,5,44,159,7,4,10,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,24,12,10,5,25,172,2,6,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,23,3,10,7,115,158,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11,14,10,18,31,138,7,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,6,38,10,16,29,189,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,2,48,10,1,93,150,6,4,8,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,8,56,10,27,34,116,12,1,3,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,13,52,10,36,125,192,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,6,68,10,30,93,132,6,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,47,47,10,13,105,152,8,2,4,4,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
