0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0,0,0
1,3,72,10,0.0,142,196,11,1,2,1,0,0,0,0,0,0
2,54,14,10,0.0,90,138,4,1,3,5,0,0,0,0,0,0
3,38,50,10,0.0,133,230,2,3,4,1,6,2,0,0,0,0
4,38,26,10,0.0,21,117,10,2,4,2,6,2,11,1,0,0
5,42,96,10,0.0,87,161,5,2,5,3,2,1,0,0,0,0
6,73,45,10,0.0,58,180,3,3,5,1,0,0,0,0,0,0
7,80,36,10,0.0,154,172,2,3,3,6,2,2,0,0,0,0
8,55,71,10,0.0,100,188,6,2,3,1,7,1,11,2,0,0
9,11,61,10,0.0,93,127,2,1,0,0,0,0,0,0,0,0
10,31,12,10,0.0,27,69,4,3,4,2,2,2,4,6,3,6
11,52,52,10,0.0,121,155,11,2,7,2,2,6,3,1,0,0
12,74,3,10,0.0,40,218,5,2,5,1,2,3,0,0,0,0
13,22,31,10,0.0,24,116,4,1,0,0,0,0,0,0,0,0
14,33,81,10,0.0,45,61,10,1,2,2,0,0,0,0,0,0
15,25,89,10,0.0,74,150,5,1,5,1,0,0,0,0,0,0
16,67,75,10,0.0,91,113,4,1,0,0,0,0,0,0,0,0
17,20,45,10,0.0,131,157,2,2,6,2,0,0,0,0,0,0
18,37,66,10,0.0,0,156,2,5,3,4,2,2,6,2,4,1
19,21,64,10,0.0,89,215,10,2,2,6,3,1,10,2,0,0
20,15,53,10,0.0,86,176,2,3,7,1,4,4,0,0,0,0
21,73,43,10,0.0,129,163,4,2,2,2,5,1,0,0,0,0
22,7,55,10,0.0,38,190,5,3,5,1,9,2,3,6,4,2
23,34,27,10,0.0,85,149,5,1,5,2,0,0,0,0,0,0
24,90,22,10,0.0,27,165,3,1,6,1,0,0,0,0,0,0
25,53,44,10,0.0,109,181,11,2,3,1,6,3,7,2,0,0
