0,40,50,0,0.0,0,240,0,0,0,0,0,0,0,0,0,0
1,26,58,10,0.0,64,204,10,2,2,3,10,1,2,2,0,0
2,27,63,10,0.0,27,31,3,6,2,5,3,3,0,0,0,0
3,26,63,10,0.0,143,163,2,3,2,3,3,1,0,0,0,0
4,26,60,10,0.0,116,240,2,4,3,2,4,1,5,1,0,0
5,28,60,10,0.0,5,105,2,4,4,4,9,1,4,1,0,0
6,25,59,10,0.0,152,240,7,1,5,1,0,0,0,0,0,0
7,27,59,10,0.0,0,61,5,1,6,2,2,5,2,3,9,2
8,28,61,10,0.0,170,172,12,2,4,6,3,3,10,2,0,0
9,25,58,10,0.0,34,86,2,3,9,2,5,3,0,0,0,0
10,60,84,10,0.0,21,147,4,2,5,1,5,3,5,1,0,0
11,61,80,10,0.0,173,177,2,1,0,0,0,0,0,0,0,0
12,58,85,10,0.0,89,131,2,4,2,4,3,2,3,3,0,0
13,43,82,10,0.0,179,181,6,3,3,1,8,1,2,1,4,1
14,0,41,10,0.0,0,157,11,1,4,2,0,0,0,0,0,0
15,18,5,10,0.0,135,137,2,3,3,2,6,2,0,0,0,0
16,89,57,10,0.0,109,123,11,2,2,6,12,2,0,0,0,0
17,77,45,10,0.0,90,174,4,2,3,1,6,1,0,0,0,0
18,16,66,10,0.0,112,122,4,1,6,3,0,0,0,0,0,0
19,63,68,10,0.0,0,202,2,3,4,5,2,2,0,0,0,0
20,55,13,10,0.0,147,149,11,2,6,1,8,1,6,3,5,1
21,41,95,10,0.0,71,81,3,1,6,1,3,1,5,2,3,4
22,93,95,10,0.0,89,109,5,2,3,5,8,1,4,2,0,0
23,5,79,10,0.0,8,178,4,1,2,2,0,0,0,0,0,0
24,20,51,10,0.0,7,69,7,1,2,5,2,2,9,2,12,1
25,42,41,10,0.0,140,170,5,2,4,4,5,1,0,0,0,0
