0,35,35,0,0.0,0,1000,0,0,0,0,0,0
1,96,56,10,0.0,519,893,2,7,9,2,6,1
2,71,31,10,0.0,604,832,6,4,13,1,14,1
3,21,81,10,0.0,354,772,6,3,16,1,0,0
4,15,12,10,0.0,635,1000,11,1,0,0,0,0
5,65,62,10,0.0,297,553,2,5,11,1,0,0
6,90,37,10,0.0,647,733,14,1,0,0,0,0
7,40,87,10,0.0,454,1000,2,3,0,0,0,0
8,27,25,10,0.0,492,774,7,3,10,1,0,0
9,77,75,10,0.0,540,586,7,4,3,3,6,4
10,52,0,10,0.0,537,997,6,3,6,4,0,0
11,2,50,10,0.0,324,444,2,6,13,2,0,0
12,2,16,10,0.0,0,453,2,4,0,0,0,0
13,52,66,10,0.0,9,391,6,2,0,0,0,0
14,77,41,10,0.0,216,594,7,3,2,3,0,0
15,27,91,10,0.0,0,600,2,6,4,3,0,0
16,39,29,10,0.0,202,814,7,2,0,0,0,0
17,89,79,10,0.0,174,426,7,3,4,4,0,0
18,64,4,10,0.0,205,637,8,2,16,1,4,2
19,14,54,10,0.0,202,480,7,4,3,6,9,2
20,20,48,10,0.0,281,437,6,1,11,2,4,7
21,70,98,10,0.0,322,1000,13,2,10,2,2,5
22,95,23,10,0.0,586,906,2,6,3,4,0,0
23,45,73,10,0.0,25,243,2,5,6,1,0,0
24,33,10,10,0.0,68,406,2,5,7,2,0,0
25,83,60,10,0.0,346,792,2,5,14,1,0,0
