0,40,50,0,0.0,0,1236,0,0,0,0,0,0,0,0
1,27,78,90,0.0,0,316,14,2,2,4,5,2,0,0
2,26,79,90,0.0,0,278,2,4,12,1,5,4,0,0
3,26,80,90,0.0,35,279,12,1,9,2,0,0,0,0
4,27,80,90,0.0,471,893,8,2,8,3,0,0,0,0
5,30,78,90,0.0,985,1235,4,3,3,6,4,5,0,0
6,28,79,90,0.0,909,1129,2,4,2,3,3,2,0,0
7,30,79,90,0.0,287,631,4,3,10,1,13,2,0,0
8,26,78,90,0.0,427,591,5,4,4,2,13,1,10,1
9,29,77,90,0.0,125,343,3,7,4,6,3,3,0,0
10,46,10,90,0.0,609,807,2,3,2,2,0,0,0,0
11,44,12,90,0.0,15,351,5,2,3,4,0,0,0,0
12,45,14,90,0.0,199,361,14,1,0,0,0,0,0,0
13,41,11,90,0.0,650,990,4,3,2,2,2,1,0,0
14,43,14,90,0.0,829,1153,3,6,2,4,4,5,13,2
15,44,10,90,0.0,711,923,5,3,8,2,2,6,0,0
16,42,14,90,0.0,0,197,2,3,4,3,0,0,0,0
17,42,13,90,0.0,441,749,13,1,6,4,0,0,0,0
18,45,9,90,0.0,645,953,8,1,0,0,0,0,0,0
19,7,21,90,0.0,767,1013,4,7,7,1,0,0,0,0
20,7,25,90,0.0,164,536,13,2,10,2,6,1,0,0
21,14,24,90,0.0,367,779,14,2,3,3,6,1,0,0
22,9,27,90,0.0,759,761,4,2,4,4,0,0,0,0
23,8,20,90,0.0,0,433,5,4,3,7,4,7,5,1
24,8,24,90,0.0,392,696,2,2,0,0,0,0,0,0
25,7,27,90,0.0,301,625,4,2,6,2,0,0,0,0
