0,40,50,0,0.0,0,1236,0,0,0,0,0,0
1,35,42,90,0.0,65,187,2,8,12,1,2,3
2,34,42,90,0.0,525,561,2,3,0,0,0,0
3,37,46,90,0.0,65,477,2,6,16,2,0,0
4,39,44,90,0.0,0,730,2,7,2,8,5,2
5,37,47,90,0.0,490,586,14,1,3,5,4,5
6,38,46,90,0.0,449,767,7,4,2,5,5,2
7,38,44,90,0.0,588,898,11,1,6,2,6,4
8,39,46,90,0.0,656,1130,6,2,0,0,0,0
9,41,57,90,0.0,268,884,6,3,4,6,0,0
10,46,64,90,0.0,434,764,7,3,4,6,0,0
11,42,63,90,0.0,127,395,12,2,4,5,6,2
12,45,59,90,0.0,410,606,7,3,2,8,0,0
13,41,64,90,0.0,0,250,2,4,0,0,0,0
14,43,62,90,0.0,0,181,14,2,7,4,0,0
15,40,61,90,0.0,762,1186,7,3,8,2,0,0
16,44,64,90,0.0,779,857,6,2,4,2,3,4
17,47,14,90,0.0,885,1069,6,3,4,4,0,0
18,45,17,90,0.0,18,424,15,1,0,0,0,0
19,44,15,90,0.0,105,289,2,3,0,0,0,0
20,42,15,90,0.0,629,1236,6,3,3,5,0,0
21,46,14,90,0.0,757,927,2,8,8,1,10,1
22,45,12,90,0.0,778,1236,2,6,4,4,0,0
23,41,12,90,0.0,354,554,16,2,3,7,0,0
24,45,14,90,0.0,504,536,6,2,0,0,0,0
25,43,18,90,0.0,333,621,2,4,0,0,0,0
