0,40,50,0,0.0,0,960,0,0,0,0,0,0,0,0,0,0
1,23,59,10,0.0,644,874,2,4,5,2,3,2,6,2,0,0
2,23,53,10,0.0,338,568,12,1,7,1,0,0,0,0,0,0
3,21,52,10,0.0,272,502,6,1,0,0,0,0,0,0,0,0
4,21,56,10,0.0,571,801,7,2,6,1,2,1,4,2,4,1
5,28,55,10,0.0,488,718,9,1,0,0,0,0,0,0,0,0
6,23,56,10,0.0,274,504,10,1,8,2,0,0,0,0,0,0
7,22,59,10,0.0,703,933,11,1,3,1,5,3,4,1,5,2
8,26,56,10,0.0,202,432,2,3,0,0,0,0,0,0,0,0
9,79,88,10,0.0,438,668,2,1,0,0,0,0,0,0,0,0
10,77,82,10,0.0,775,960,2,2,7,1,0,0,0,0,0,0
11,78,83,10,0.0,629,859,12,2,12,1,10,2,0,0,0,0
12,78,84,10,0.0,399,629,4,1,0,0,0,0,0,0,0,0
13,90,62,10,0.0,325,555,2,3,0,0,0,0,0,0,0,0
14,65,37,10,0.0,172,402,12,2,3,4,5,2,2,1,4,1
15,15,87,10,0.0,416,646,10,1,4,5,4,6,6,3,8,2
16,22,6,10,0.0,348,578,10,1,0,0,0,0,0,0,0,0
17,72,56,10,0.0,0,185,4,3,2,1,4,2,3,1,3,3
18,97,31,10,0.0,153,383,2,5,5,2,12,1,10,1,5,2
19,47,81,10,0.0,558,788,5,1,2,5,0,0,0,0,0,0
20,34,44,10,0.0,632,862,2,1,0,0,0,0,0,0,0,0
21,84,94,10,0.0,627,857,10,2,5,2,10,1,0,0,0,0
22,59,19,10,0.0,768,960,4,2,12,1,4,1,4,3,0,0
23,9,69,10,0.0,735,960,2,2,6,1,0,0,0,0,0,0
24,6,22,10,0.0,74,304,2,1,0,0,0,0,0,0,0,0
25,56,72,10,0.0,772,960,5,3,5,3,2,4,4,3,0,0
