0,40,50,0,0.0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,90,80,10,0.0,0,148,2,4,2,2,3,4,4,4,3,4,8,1,7,1,3,1,8,1,5,3,0,0,0,0,0,0,0,0,0,0
2,87,80,10,0.0,40,90,2,6,5,3,14,2,3,6,7,4,8,1,3,5,2,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0
3,90,75,10,0.0,111,213,14,2,5,4,2,2,7,1,6,2,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,85,76,10,0.0,1,163,2,6,11,1,4,5,8,1,2,5,11,1,2,2,12,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0
5,84,75,10,0.0,20,104,11,2,4,4,4,1,8,3,4,3,9,2,4,3,2,2,8,1,11,1,10,1,8,2,0,0,0,0,0,0
6,86,78,10,0.0,145,183,5,4,2,4,2,6,13,2,8,3,4,5,8,3,4,6,3,3,0,0,0,0,0,0,0,0,0,0,0,0
7,86,82,10,0.0,41,125,2,7,4,2,7,1,6,1,4,2,2,6,7,2,4,1,5,1,7,3,0,0,0,0,0,0,0,0,0,0
8,83,78,10,0.0,39,111,9,1,2,2,6,2,9,1,4,7,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,86,80,10,0.0,42,114,2,2,9,1,11,2,8,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,22,58,10,0.0,29,83,8,1,7,3,3,4,3,4,6,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,19,57,10,0.0,115,175,5,4,9,2,2,3,4,3,3,2,5,1,5,4,2,2,12,2,2,4,2,4,13,1,5,1,2,2,0,0
12,21,58,10,0.0,64,240,2,7,4,4,6,2,14,1,2,2,8,3,6,2,3,5,7,2,8,3,0,0,0,0,0,0,0,0,0,0
13,19,91,10,0.0,52,134,2,4,14,2,5,2,3,3,13,1,8,3,2,6,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0
14,27,69,10,0.0,128,240,2,4,12,1,5,4,2,3,4,3,9,2,8,1,3,3,11,2,4,1,0,0,0,0,0,0,0,0,0,0
15,12,17,10,0.0,42,114,3,4,4,5,14,2,7,2,2,3,3,2,13,1,3,4,10,1,13,2,0,0,0,0,0,0,0,0,0,0
16,60,90,10,0.0,0,188,10,1,11,2,5,2,10,1,11,1,6,2,7,1,2,2,5,3,5,2,3,4,9,1,2,7,0,0,0,0
17,96,34,10,0.0,84,222,2,2,14,2,4,2,8,3,4,5,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,71,10,0.0,98,200,10,2,8,2,2,6,3,2,2,3,4,3,4,2,13,1,6,4,8,4,8,1,0,0,0,0,0,0,0,0
19,74,48,10,0.0,112,166,5,4,4,4,10,2,6,1,6,4,14,2,3,3,6,1,8,4,8,1,0,0,0,0,0,0,0,0,0,0
20,27,71,10,0.0,26,106,3,7,4,7,5,1,3,2,2,2,2,4,8,1,6,2,14,2,6,3,2,4,0,0,0,0,0,0,0,0
21,86,68,10,0.0,75,240,2,2,3,1,8,3,4,1,11,1,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,71,24,10,0.0,107,171,13,1,7,2,2,4,11,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,90,58,10,0.0,132,162,12,2,3,3,7,2,7,2,3,4,2,4,4,2,2,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0
24,67,86,10,0.0,145,157,4,1,2,1,4,1,11,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,92,81,10,0.0,9,240,5,1,4,2,3,3,4,2,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
