0,40,50,0,0.0,0,3390,0,0,0,0
1,33,68,90,0.0,2836,3390,16,2,6,2
2,33,67,90,0.0,398,2452,7,4,2,9
3,33,66,90,0.0,956,2106,2,5,0,0
4,37,75,90,0.0,1624,2532,16,2,6,5
5,35,77,90,0.0,1257,2437,7,5,8,2
6,32,66,90,0.0,0,1292,4,8,4,2
7,32,71,90,0.0,1363,1769,18,2,6,5
8,34,77,90,0.0,2139,2741,7,3,0,0
9,40,81,90,0.0,2322,2780,2,6,2,4
10,48,74,90,0.0,104,114,6,5,3,6
11,40,82,90,0.0,0,1253,18,1,0,0
12,43,82,90,0.0,1410,2300,10,2,0,0
13,52,78,90,0.0,1812,2542,2,7,6,2
14,51,75,90,0.0,2408,3390,18,2,3,8
15,46,81,90,0.0,433,1739,10,3,0,0
16,52,77,90,0.0,17,121,2,5,0,0
17,46,78,90,0.0,2327,3077,6,2,0,0
18,60,71,90,0.0,2283,3390,16,1,0,0
19,50,80,90,0.0,4,722,6,4,4,7
20,34,83,90,0.0,606,1120,2,4,0,0
21,55,84,90,0.0,54,1826,17,1,0,0
22,47,68,90,0.0,1633,2467,12,2,10,1
23,45,81,90,0.0,2488,3390,2,8,0,0
24,35,67,90,0.0,916,2080,18,1,0,0
25,40,65,90,0.0,175,391,7,3,0,0
