0,40,50,0,0.0,0,960,0,0,0,0,0,0
1,44,45,10,0.0,342,440,15,1,0,0,0,0
2,46,46,10,0.0,0,293,15,1,0,0,0,0
3,45,45,10,0.0,6,568,6,4,13,1,5,3
4,42,42,10,0.0,418,584,15,2,4,4,0,0
5,45,44,10,0.0,643,960,6,3,10,2,0,0
6,43,43,10,0.0,237,397,2,4,0,0,0,0
7,41,44,10,0.0,569,960,7,4,4,2,14,1
8,47,42,10,0.0,0,357,7,2,0,0,0,0
9,45,47,10,0.0,86,390,2,5,3,8,0,0
10,35,56,10,0.0,0,620,2,8,10,2,5,2
11,41,60,10,0.0,748,960,6,4,13,1,2,3
12,34,58,10,0.0,0,752,6,4,8,2,6,2
13,5,41,10,0.0,784,936,7,4,6,2,8,3
14,55,91,10,0.0,182,680,2,8,3,3,14,2
15,80,16,10,0.0,604,960,7,2,0,0,0,0
16,30,66,10,0.0,407,797,6,4,3,3,6,3
17,43,3,10,0.0,0,458,2,5,13,1,0,0
18,93,53,10,0.0,217,369,2,3,0,0,0,0
19,68,28,10,0.0,470,854,6,2,0,0,0,0
20,18,78,10,0.0,0,225,2,4,0,0,0,0
21,24,22,10,0.0,0,382,2,6,7,1,0,0
22,74,72,10,0.0,618,960,2,6,10,2,0,0
23,99,47,10,0.0,126,494,2,3,0,0,0,0
24,49,97,10,0.0,123,671,2,8,3,3,14,2
25,37,34,10,0.0,408,960,2,5,11,1,0,0
