0,35,35,0,0.0,0,230,0,0,0,0
1,49,56,10,0.0,0,82,3,8,4,7
2,32,79,10,0.0,98,142,2,6,2,5
3,35,20,10,0.0,160,166,17,1,0,0
4,53,24,10,0.0,109,157,7,3,0,0
5,52,76,10,0.0,57,91,7,2,0,0
6,33,78,10,0.0,52,104,6,3,0,0
7,6,42,10,0.0,37,69,7,3,0,0
8,11,31,10,0.0,151,219,3,9,4,8
9,26,83,10,0.0,83,137,2,6,11,1
10,92,33,10,0.0,107,163,7,4,7,3
11,78,27,10,0.0,78,102,13,1,0,0
12,17,69,10,0.0,30,92,2,5,0,0
13,59,65,10,0.0,53,91,2,4,0,0
14,7,82,10,0.0,58,96,18,2,8,2
15,5,3,10,0.0,108,196,16,2,17,2
16,29,80,10,0.0,106,138,7,4,12,2
17,52,65,10,0.0,124,172,2,5,0,0
18,7,19,10,0.0,33,67,6,4,4,4
19,66,35,10,0.0,149,219,16,2,10,5
20,40,2,10,0.0,107,145,18,2,4,3
21,17,85,10,0.0,16,132,7,5,4,6
22,93,48,10,0.0,112,150,2,4,0,0
23,21,81,10,0.0,140,180,18,2,5,4
24,37,86,10,0.0,141,169,17,2,6,3
25,96,42,10,0.0,78,162,17,2,15,2
