0,40,50,0,0.0,0,960,0,0,0,0
1,72,40,10,0.0,0,312,16,2,6,2
2,68,44,10,0.0,290,356,7,4,2,9
3,69,42,10,0.0,104,398,2,5,0,0
4,72,45,10,0.0,197,423,16,2,6,5
5,71,45,10,0.0,297,637,7,5,8,2
6,70,39,10,0.0,0,279,4,8,4,2
7,66,41,10,0.0,0,238,18,2,6,5
8,66,44,10,0.0,744,960,7,3,0,0
9,70,41,10,0.0,608,740,2,6,2,4
10,21,67,10,0.0,639,931,6,5,3,6
11,21,68,10,0.0,267,361,18,1,0,0
12,20,67,10,0.0,522,704,10,2,0,0
13,84,58,10,0.0,832,914,2,7,6,2
14,11,35,10,0.0,56,170,18,2,3,8
15,74,42,10,0.0,147,149,10,3,0,0
16,78,48,10,0.0,652,960,2,5,0,0
17,2,9,10,0.0,58,246,6,2,0,0
18,63,62,10,0.0,149,375,16,1,0,0
19,76,27,10,0.0,210,960,6,4,4,7
20,29,36,10,0.0,313,579,2,4,0,0
21,88,94,10,0.0,510,910,17,1,0,0
22,67,73,10,0.0,0,294,12,2,10,1
23,56,94,10,0.0,212,540,2,8,0,0
24,40,86,10,0.0,296,704,18,1,0,0
25,8,39,10,0.0,550,886,7,3,0,0
