0,40,50,0,0.0,0,960,0,0,0,0,0,0,0,0
1,87,82,10,0.0,308,960,13,2,3,6,7,1,11,1
2,86,80,10,0.0,41,719,2,4,2,6,13,2,0,0
3,88,82,10,0.0,54,382,12,2,8,3,4,6,3,3
4,86,84,10,0.0,73,717,2,3,2,3,0,0,0,0
5,86,82,10,0.0,393,673,4,2,7,1,0,0,0,0
6,85,80,10,0.0,0,260,4,2,2,6,0,0,0,0
7,88,84,10,0.0,487,841,2,3,5,1,0,0,0,0
8,88,81,10,0.0,532,694,5,1,0,0,0,0,0,0
9,85,73,10,0.0,58,308,13,2,3,4,14,1,6,3
10,85,74,10,0.0,692,960,2,2,0,0,0,0,0,0
11,83,70,10,0.0,81,475,4,2,4,7,0,0,0,0
12,83,67,10,0.0,632,728,4,1,0,0,0,0,0,0
13,62,29,10,0.0,192,430,4,2,11,2,0,0,0,0
14,91,86,10,0.0,0,320,4,6,2,4,11,1,7,3
15,34,32,10,0.0,512,568,4,3,6,3,6,1,0,0
16,26,61,10,0.0,0,435,5,4,9,2,2,3,4,3
17,24,25,10,0.0,118,586,2,2,0,0,0,0,0,0
18,80,71,10,0.0,581,960,2,2,0,0,0,0,0,0
19,76,44,10,0.0,816,866,2,5,2,4,13,1,5,1
20,94,66,10,0.0,743,785,5,4,8,1,4,4,6,2
21,90,13,10,0.0,726,960,2,3,8,3,0,0,0,0
22,96,69,10,0.0,580,960,8,4,3,3,8,3,4,6
23,43,70,10,0.0,200,520,4,6,14,1,0,0,0,0
24,20,94,10,0.0,0,249,4,4,2,4,14,2,5,2
25,79,99,10,0.0,714,720,13,1,8,3,0,0,0,0
