0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,94,20,10,0.0,32,152,2,4,3,5,4,4,9,1,3,8,4,4,3,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,67,44,10,0.0,36,56,7,1,5,2,6,3,5,4,15,2,2,4,10,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,13,77,10,0.0,39,123,7,2,3,6,4,2,5,2,6,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,68,57,10,0.0,74,174,2,7,8,2,8,1,8,2,2,3,4,4,13,2,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0
5,28,88,10,0.0,97,157,7,4,4,7,3,5,2,3,2,6,14,1,13,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,55,13,10,0.0,0,104,7,2,6,2,8,1,3,8,8,2,3,4,7,3,3,3,6,2,8,2,0,0,0,0,0,0,0,0,0,0
7,37,90,10,0.0,134,142,16,2,11,1,4,3,4,4,7,2,4,5,8,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,98,87,10,0.0,39,230,2,4,12,1,8,1,7,2,12,1,9,2,16,1,3,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0
9,81,57,10,0.0,57,119,2,7,2,6,6,2,8,1,7,2,7,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,4,59,10,0.0,63,107,7,4,2,4,2,4,16,1,13,1,15,1,2,7,3,8,8,1,0,0,0,0,0,0,0,0,0,0,0,0
11,69,11,10,0.0,30,134,15,2,8,2,16,2,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,28,99,10,0.0,71,171,2,5,5,4,8,2,8,2,4,6,16,1,3,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,77,62,10,0.0,132,192,7,2,2,3,7,2,6,1,3,6,3,4,11,1,9,2,3,3,5,4,12,1,0,0,0,0,0,0,0,0
14,37,83,10,0.0,83,135,7,3,2,5,13,1,4,4,3,4,5,4,4,5,4,5,3,3,8,3,0,0,0,0,0,0,0,0,0,0
15,29,14,10,0.0,190,194,15,2,5,3,12,1,15,1,3,4,3,4,6,2,8,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0
16,4,29,10,0.0,96,128,2,6,4,5,4,5,15,1,4,2,7,4,7,4,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,15,99,10,0.0,128,146,7,3,12,2,2,3,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,20,57,10,0.0,39,107,2,4,5,3,3,5,16,2,2,5,2,3,7,1,15,1,4,3,5,4,0,0,0,0,0,0,0,0,0,0
19,30,6,10,0.0,1,73,2,7,2,4,10,1,13,2,3,6,6,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,45,8,10,0.0,0,126,9,2,4,5,8,3,13,1,4,5,2,4,4,5,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,3,48,10,0.0,78,196,2,8,4,2,6,3,8,2,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,12,13,10,0.0,52,110,16,1,3,7,12,2,9,2,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,4,69,10,0.0,0,121,2,6,6,2,4,5,4,2,6,1,2,7,3,8,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,8,76,10,0.0,102,118,7,4,6,2,6,1,10,2,8,4,4,4,12,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,41,97,10,0.0,11,115,2,5,8,3,3,5,2,3,2,6,16,1,7,1,3,8,3,8,0,0,0,0,0,0,0,0,0,0,0,0
