0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,22,49,10,0.0,7,89,16,2,3,5,15,2,12,1,15,1,4,8,9,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,72,99,10,0.0,85,197,16,2,3,3,3,6,6,1,8,3,4,3,11,2,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,97,24,10,0.0,125,179,6,1,13,2,14,1,3,7,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,47,74,10,0.0,129,221,6,3,4,3,3,6,9,2,4,4,3,6,11,1,2,5,14,1,2,5,0,0,0,0,0,0,0,0,0,0
5,35,12,10,0.0,106,132,7,4,7,3,2,5,2,6,7,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,85,62,10,0.0,110,178,2,5,7,2,2,5,3,7,3,8,4,6,2,4,2,3,4,3,6,2,0,0,0,0,0,0,0,0,0,0
7,60,37,10,0.0,7,47,9,2,5,4,5,3,15,2,3,4,4,4,6,4,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,10,87,10,0.0,95,179,7,2,5,3,3,8,6,3,14,2,16,2,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,6,34,10,0.0,75,173,13,2,7,1,10,1,8,3,6,1,4,4,2,7,3,4,6,4,6,2,0,0,0,0,0,0,0,0,0,0
10,56,84,10,0.0,57,165,15,1,3,7,6,2,5,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,81,9,10,0.0,114,164,2,4,7,3,4,7,9,2,4,3,4,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,31,59,10,0.0,115,213,2,7,11,2,12,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,44,21,10,0.0,56,78,2,8,2,8,8,4,2,3,4,8,4,8,14,1,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,94,71,10,0.0,99,131,7,3,4,4,13,1,4,3,15,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,69,46,10,0.0,47,199,2,6,6,2,8,2,2,7,10,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,19,96,10,0.0,115,189,7,3,2,7,14,2,8,1,7,2,10,1,3,6,5,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0
17,13,2,10,0.0,116,118,10,2,8,4,5,4,6,4,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,63,52,10,0.0,31,109,13,1,6,4,4,2,9,2,6,3,4,4,11,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,88,27,10,0.0,75,169,14,1,4,2,13,1,4,8,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,38,77,10,0.0,23,97,6,1,7,2,5,2,5,2,6,3,16,1,6,2,5,2,10,2,4,6,0,0,0,0,0,0,0,0,0,0
21,25,40,10,0.0,95,161,2,4,14,1,4,4,7,1,6,4,6,3,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,75,90,10,0.0,58,92,7,4,5,4,4,3,16,2,3,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,50,15,10,0.0,139,147,15,2,9,2,10,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,65,10,0.0,137,171,10,2,8,4,16,1,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,15,10,0.0,126,204,2,4,7,2,4,4,6,1,4,5,10,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
