0,35,35,0,0.0,0,230,0,0,0,0
1,44,4,10,0.0,106,230,16,2,6,2
2,68,98,10,0.0,80,146,7,4,2,9
3,48,41,10,0.0,156,194,2,5,0,0
4,6,55,10,0.0,17,147,16,2,6,5
5,20,30,10,0.0,17,21,7,5,8,2
6,55,82,10,0.0,53,163,4,8,4,2
7,27,10,10,0.0,105,141,18,2,6,5
8,20,0,10,0.0,58,114,7,3,0,0
9,50,62,10,0.0,50,54,2,6,2,4
10,56,10,10,0.0,6,84,6,5,3,6
11,12,51,10,0.0,129,169,18,1,0,0
12,4,44,10,0.0,46,114,10,2,0,0
13,31,57,10,0.0,94,148,2,7,6,2
14,71,46,10,0.0,0,158,18,2,3,8
15,41,18,10,0.0,7,141,10,3,0,0
16,69,69,10,0.0,89,113,2,5,0,0
17,31,72,10,0.0,88,230,6,2,0,0
18,17,81,10,0.0,0,139,16,1,0,0
19,39,18,10,0.0,64,192,6,4,4,7
20,78,27,10,0.0,92,158,2,4,0,0
21,4,27,10,0.0,47,111,17,1,0,0
22,99,16,10,0.0,113,127,12,2,10,1
23,33,32,10,0.0,79,145,2,8,0,0
24,82,71,10,0.0,56,168,18,1,0,0
25,0,42,10,0.0,159,163,7,3,0,0
