0,35,35,0,0.0,0,1000,0,0,0,0,0,0,0,0
1,67,39,10,0.0,303,623,2,4,7,1,5,3,0,0
2,74,55,10,0.0,303,375,4,1,0,0,0,0,0,0
3,61,37,10,0.0,518,774,2,4,7,3,13,1,0,0
4,36,72,10,0.0,153,163,4,6,7,4,10,2,0,0
5,83,52,10,0.0,320,880,14,2,2,1,3,1,3,3
6,26,11,10,0.0,530,960,14,2,4,4,2,7,0,0
7,19,70,10,0.0,97,155,4,6,2,6,0,0,0,0
8,46,58,10,0.0,114,226,5,1,0,0,0,0,0,0
9,44,74,10,0.0,347,385,12,1,3,2,0,0,0,0
10,75,70,10,0.0,63,305,2,4,12,1,2,7,0,0
11,56,77,10,0.0,432,922,8,3,8,4,2,4,0,0
12,38,21,10,0.0,0,572,2,3,7,2,0,0,0,0
13,0,98,10,0.0,319,901,12,1,8,2,0,0,0,0
14,71,40,10,0.0,787,853,12,2,7,2,12,2,0,0
15,22,62,10,0.0,0,287,2,2,0,0,0,0,0,0
16,11,62,10,0.0,0,384,5,3,4,7,4,6,0,0
17,99,27,10,0.0,0,346,11,1,3,6,0,0,0,0
18,57,84,10,0.0,625,827,12,2,2,4,12,1,2,3
19,58,83,10,0.0,4,146,3,7,2,6,2,2,0,0
20,82,81,10,0.0,429,813,2,4,2,1,8,1,0,0
21,28,84,10,0.0,67,187,2,5,3,4,4,2,5,2
22,21,94,10,0.0,554,680,2,5,4,5,11,1,4,1
23,47,23,10,0.0,0,509,9,1,7,1,0,0,0,0
24,24,86,10,0.0,442,1000,4,6,4,5,0,0,0,0
25,15,31,10,0.0,633,873,2,4,11,2,4,2,0,0
