0,40,50,0,0.0,0,3390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,53,56,90,0.0,0,1550,7,2,8,2,8,2,3,5,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,49,55,90,0.0,1559,3390,6,3,4,4,3,7,16,1,8,2,8,2,4,3,5,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0
3,47,51,90,0.0,0,807,2,6,5,4,3,8,3,5,5,3,16,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,55,53,90,0.0,1304,1384,4,4,4,4,4,5,4,3,3,8,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,54,58,90,0.0,344,728,14,2,6,4,4,3,8,2,4,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,50,59,90,0.0,1868,3390,7,4,8,4,11,2,4,4,2,3,8,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,47,53,90,0.0,534,3390,2,4,5,2,13,2,8,2,2,3,3,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,52,52,90,0.0,293,2757,2,5,7,1,6,4,8,4,2,6,6,2,13,2,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,46,54,90,0.0,1739,3390,6,3,13,2,7,2,8,2,12,1,7,3,12,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,31,54,90,0.0,0,679,7,3,3,6,4,8,8,2,4,6,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,35,41,90,0.0,1814,2852,15,2,4,8,3,7,4,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,28,51,90,0.0,769,2615,6,2,6,2,10,1,4,3,4,5,16,2,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,37,43,90,0.0,421,1745,2,8,5,3,7,4,2,3,3,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,33,46,90,0.0,602,662,11,1,2,3,4,8,2,8,2,4,12,2,3,5,14,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0
15,29,51,90,0.0,2225,3387,2,3,8,2,5,2,3,8,8,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,29,48,90,0.0,2945,3185,15,1,6,2,8,2,3,7,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,40,54,90,0.0,509,1893,2,5,6,3,3,6,6,2,7,4,8,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,28,41,90,0.0,198,216,2,5,14,2,10,2,3,7,2,8,5,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,20,30,90,0.0,2585,3390,2,5,8,4,3,5,16,2,8,2,3,3,3,6,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,18,29,90,0.0,1459,2989,7,2,2,3,4,8,4,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,18,32,90,0.0,2748,3390,15,2,7,2,4,8,14,2,8,1,15,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,18,33,90,0.0,500,1838,15,2,10,2,11,2,3,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,20,29,90,0.0,1201,1365,14,2,7,1,8,2,3,3,5,2,5,4,4,4,8,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0
24,20,36,90,0.0,771,1241,6,4,4,7,2,4,6,2,4,3,2,3,15,2,2,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0
25,24,27,90,0.0,202,462,2,3,14,2,4,6,6,3,8,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
