0,40,50,0,0.0,0,1236,0,0,0,0,0,0,0,0
1,13,58,90,0.0,660,1236,5,3,13,1,4,6,0,0
2,17,56,90,0.0,418,708,2,4,11,2,5,4,0,0
3,19,53,90,0.0,716,1100,4,4,8,2,13,2,2,2
4,15,58,90,0.0,607,997,2,2,0,0,0,0,0,0
5,12,56,90,0.0,583,1236,2,5,2,5,5,2,3,4
6,12,54,90,0.0,687,1129,4,7,3,1,10,1,4,1
7,17,55,90,0.0,37,455,4,1,0,0,0,0,0,0
8,18,57,90,0.0,481,963,13,1,6,4,0,0,0,0
9,10,16,90,0.0,726,944,4,2,8,2,0,0,0,0
10,11,13,90,0.0,60,834,13,2,2,7,14,2,0,0
11,16,17,90,0.0,798,1058,8,3,3,2,8,1,0,0
12,13,11,90,0.0,0,670,4,2,6,3,0,0,0,0
13,13,16,90,0.0,428,1026,2,4,4,6,4,2,0,0
14,12,15,90,0.0,362,390,13,2,8,1,10,1,0,0
15,15,13,90,0.0,786,1236,5,1,0,0,0,0,0,0
16,16,10,90,0.0,190,366,4,7,8,1,0,0,0,0
17,48,50,90,0.0,0,444,8,4,8,4,7,1,3,5
18,51,46,90,0.0,107,761,5,1,0,0,0,0,0,0
19,49,45,90,0.0,991,1215,4,3,8,1,2,3,0,0
20,46,46,90,0.0,0,681,4,1,0,0,0,0,0,0
21,49,47,90,0.0,0,314,2,3,11,2,0,0,0,0
22,49,44,90,0.0,70,368,12,2,11,2,4,5,0,0
23,48,51,90,0.0,472,1236,14,1,3,4,0,0,0,0
24,49,48,90,0.0,5,555,5,2,6,3,0,0,0,0
25,47,50,90,0.0,312,672,14,1,9,1,0,0,0,0
