0,40,50,0,0.0,0,1236,0,0,0,0,0,0
1,68,73,90,0.0,493,899,2,7,9,2,6,1
2,68,69,90,0.0,810,890,6,4,13,1,14,1
3,67,71,90,0.0,0,903,6,3,16,1,0,0
4,72,72,90,0.0,153,543,11,1,0,0,0,0
5,69,72,90,0.0,329,1065,2,5,11,1,0,0
6,69,74,90,0.0,0,272,14,1,0,0,0,0
7,71,74,90,0.0,532,1140,2,3,0,0,0,0
8,67,72,90,0.0,446,844,7,3,10,1,0,0
9,72,69,90,0.0,540,608,7,4,3,3,6,4
10,19,75,90,0.0,81,1236,6,3,6,4,0,0
11,23,76,90,0.0,0,262,2,6,13,2,0,0
12,16,69,90,0.0,0,383,2,4,0,0,0,0
13,17,73,90,0.0,490,1236,6,2,0,0,0,0
14,20,72,90,0.0,543,1223,7,3,2,3,0,0
15,18,74,90,0.0,408,1204,2,6,4,3,0,0
16,21,69,90,0.0,663,1236,7,2,0,0,0,0
17,19,74,90,0.0,315,1236,7,3,4,4,0,0
18,21,70,90,0.0,706,980,8,2,16,1,4,2
19,79,16,90,0.0,358,1236,7,4,3,6,9,2
20,76,18,90,0.0,842,1202,6,1,11,2,4,7
21,75,16,90,0.0,0,1233,13,2,10,2,2,5
22,78,16,90,0.0,413,779,2,6,3,4,0,0
23,75,15,90,0.0,0,469,2,5,6,1,0,0
24,75,17,90,0.0,193,361,2,5,7,2,0,0
25,74,17,90,0.0,382,950,2,5,14,1,0,0
