0,35,35,0,0.0,0,1000,0,0,0,0
1,67,15,10,0.0,101,341,2,4,0,0
2,72,60,10,0.0,0,200,10,4,10,5
3,54,15,10,0.0,88,328,3,8,4,9
4,70,34,10,0.0,51,291,17,1,0,0
5,95,3,10,0.0,732,972,2,4,0,0
6,27,17,10,0.0,803,1000,18,2,4,2
7,16,24,10,0.0,192,432,7,5,9,1
8,91,87,10,0.0,399,639,16,2,4,8
9,39,49,10,0.0,350,590,11,2,4,7
10,96,85,10,0.0,321,561,7,4,9,2
11,93,5,10,0.0,136,376,2,6,2,6
12,50,59,10,0.0,384,624,11,1,0,0
13,79,22,10,0.0,379,619,2,4,0,0
14,48,99,10,0.0,0,203,2,4,0,0
15,11,28,10,0.0,682,922,2,7,18,2
16,39,71,10,0.0,521,761,2,8,0,0
17,43,94,10,0.0,184,424,2,4,0,0
18,27,66,10,0.0,0,238,16,1,0,0
19,97,34,10,0.0,146,386,16,2,3,9
20,76,27,10,0.0,222,462,2,6,5,2
21,91,90,10,0.0,779,1000,6,2,0,0
22,30,51,10,0.0,334,574,7,4,3,9
23,1,83,10,0.0,527,767,16,1,0,0
24,23,91,10,0.0,52,292,15,2,17,2
25,60,16,10,0.0,484,724,18,2,9,2
