0,40,50,0,0.0,0,240,0,0,0,0,0,0,0,0
1,83,15,10,0.0,16,142,2,2,0,0,0,0,0,0
2,81,14,10,0.0,49,145,4,1,0,0,0,0,0,0
3,84,19,10,0.0,77,121,14,1,4,7,0,0,0,0
4,82,19,10,0.0,114,192,14,2,2,3,6,2,0,0
5,86,14,10,0.0,79,105,5,2,4,2,0,0,0,0
6,85,19,10,0.0,37,113,14,2,2,6,10,1,13,2
7,83,18,10,0.0,87,89,5,1,0,0,0,0,0,0
8,85,15,10,0.0,112,174,4,4,5,2,4,4,5,2
9,62,87,10,0.0,47,109,2,5,9,2,2,4,9,1
10,62,88,10,0.0,32,146,4,3,4,1,2,5,0,0
11,64,86,10,0.0,41,65,14,2,14,1,2,4,10,2
12,60,88,10,0.0,71,173,4,4,6,2,4,6,7,3
13,44,36,10,0.0,131,195,2,4,7,3,13,1,0,0
14,59,76,10,0.0,159,223,13,2,4,7,3,1,6,4
15,27,53,10,0.0,98,152,4,2,3,7,0,0,0,0
16,45,25,10,0.0,58,76,8,2,2,1,0,0,0,0
17,48,9,10,0.0,115,153,14,2,12,1,5,4,6,1
18,15,40,10,0.0,138,160,13,2,7,2,8,2,0,0
19,29,2,10,0.0,127,229,5,3,2,4,3,3,0,0
20,77,76,10,0.0,6,112,14,1,0,0,0,0,0,0
21,48,19,10,0.0,104,134,8,4,8,4,9,2,2,6
22,26,42,10,0.0,99,119,14,2,5,2,4,6,3,4
23,56,43,10,0.0,99,187,8,2,7,3,0,0,0,0
24,72,28,10,0.0,99,227,14,1,0,0,0,0,0,0
25,17,39,10,0.0,0,64,8,4,7,3,2,3,6,2
