0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0
1,33,73,10,0.0,20,186,5,3,13,1,4,6,0,0
2,45,10,10,0.0,86,174,2,4,11,2,5,4,0,0
3,95,60,10,0.0,91,113,4,4,8,2,13,2,2,2
4,70,35,10,0.0,4,120,2,2,0,0,0,0,0,0
5,20,85,10,0.0,22,112,2,5,2,5,5,2,3,4
6,14,17,10,0.0,47,69,4,7,3,1,10,1,4,1
7,64,67,10,0.0,20,76,4,1,0,0,0,0,0,0
8,89,42,10,0.0,40,80,13,1,6,4,0,0,0,0
9,39,92,10,0.0,41,93,4,2,8,2,0,0,0,0
10,27,29,10,0.0,0,125,13,2,2,7,14,2,0,0
11,77,79,10,0.0,66,88,8,3,3,2,8,1,0,0
12,52,4,10,0.0,41,87,4,2,6,3,0,0,0,0
13,2,54,10,0.0,77,171,2,4,4,6,4,2,0,0
14,2,13,10,0.0,0,157,13,2,8,1,10,1,0,0
15,52,63,10,0.0,123,135,5,1,0,0,0,0,0,0
16,77,38,10,0.0,53,107,4,7,8,1,0,0,0,0
17,27,88,10,0.0,107,191,8,4,8,4,7,1,3,5
18,40,25,10,0.0,139,145,5,1,0,0,0,0,0,0
19,90,75,10,0.0,129,145,4,3,8,1,2,3,0,0
20,65,0,10,0.0,21,143,4,1,0,0,0,0,0,0
21,15,50,10,0.0,84,118,2,3,11,2,0,0,0,0
22,21,44,10,0.0,123,149,12,2,11,2,4,5,0,0
23,71,94,10,0.0,116,140,14,1,3,4,0,0,0,0
24,96,19,10,0.0,82,164,5,2,6,3,0,0,0,0
25,46,69,10,0.0,26,70,14,1,9,1,0,0,0,0
