0,40,50,0,0.0,0,3390,0,0,0,0,0,0,0,0
1,17,16,90,0.0,0,1689,2,2,0,0,0,0,0,0
2,18,19,90,0.0,1290,2276,4,1,0,0,0,0,0,0
3,19,16,90,0.0,440,3390,14,1,4,7,0,0,0,0
4,26,15,90,0.0,1701,3390,14,2,2,3,6,2,0,0
5,27,26,90,0.0,1011,2879,5,2,4,2,0,0,0,0
6,26,22,90,0.0,0,519,14,2,2,6,10,1,13,2
7,25,19,90,0.0,2602,3390,5,1,0,0,0,0,0,0
8,22,20,90,0.0,0,1792,4,4,5,2,4,4,5,2
9,36,7,90,0.0,301,2131,2,5,9,2,2,4,9,1
10,30,18,90,0.0,0,749,4,3,4,1,2,5,0,0
11,45,24,90,0.0,1027,1685,14,2,14,1,2,4,10,2
12,39,25,90,0.0,0,3337,4,4,6,2,4,6,7,3
13,36,19,90,0.0,2300,2580,2,4,7,3,13,1,0,0
14,44,12,90,0.0,911,3390,13,2,4,7,3,1,6,4
15,26,14,90,0.0,1683,2347,4,2,3,7,0,0,0,0
16,42,10,90,0.0,717,1591,8,2,2,1,0,0,0,0
17,40,6,90,0.0,2141,2209,14,2,12,1,5,4,6,1
18,73,34,90,0.0,89,605,13,2,7,2,8,2,0,0
19,71,43,90,0.0,0,1089,5,3,2,4,3,3,0,0
20,77,25,90,0.0,1086,2326,14,1,0,0,0,0,0,0
21,66,24,90,0.0,0,956,8,4,8,4,9,2,2,6
22,77,32,90,0.0,111,2731,14,2,5,2,4,6,3,4
23,71,26,90,0.0,1546,3390,8,2,7,3,0,0,0,0
24,81,37,90,0.0,1268,3390,14,1,0,0,0,0,0,0
25,73,44,90,0.0,634,1432,8,4,7,3,2,3,6,2
