0,40,50,0,0.0,0,960,0,0,0,0,0,0,0,0,0,0
1,21,9,10,0.0,0,392,8,1,6,2,3,5,2,5,2,2
2,20,7,10,0.0,228,508,2,5,4,1,8,2,3,1,7,1
3,19,10,10,0.0,0,554,2,1,0,0,0,0,0,0,0,0
4,22,11,10,0.0,320,370,5,2,3,1,6,3,4,3,0,0
5,21,12,10,0.0,536,960,2,4,5,2,4,4,3,2,0,0
6,18,9,10,0.0,641,795,12,1,0,0,0,0,0,0,0,0
7,22,8,10,0.0,0,758,2,3,2,3,4,6,0,0,0,0
8,17,9,10,0.0,382,678,5,1,2,1,0,0,0,0,0,0
9,21,10,10,0.0,311,429,2,1,0,0,0,0,0,0,0,0
10,25,68,10,0.0,617,960,2,4,12,2,3,3,5,1,0,0
11,23,69,10,0.0,319,485,2,1,0,0,0,0,0,0,0,0
12,25,71,10,0.0,47,615,10,1,3,3,0,0,0,0,0,0
13,20,68,10,0.0,0,609,4,3,5,3,2,3,0,0,0,0
14,22,72,10,0.0,0,386,2,5,4,6,2,3,4,3,5,3
15,22,71,10,0.0,29,65,10,1,0,0,0,0,0,0,0,0
16,22,65,10,0.0,94,642,9,2,11,2,8,2,4,4,0,0
17,26,65,10,0.0,417,451,8,2,4,3,4,1,6,2,5,2
18,21,67,10,0.0,115,691,10,1,0,0,0,0,0,0,0,0
19,88,18,10,0.0,158,444,2,4,4,3,5,3,4,3,0,0
20,86,19,10,0.0,97,283,10,1,0,0,0,0,0,0,0,0
21,87,19,10,0.0,0,509,2,2,2,1,3,2,4,4,4,2
22,89,15,10,0.0,688,960,5,1,6,1,0,0,0,0,0,0
23,88,15,10,0.0,171,855,2,1,0,0,0,0,0,0,0,0
24,85,16,10,0.0,331,505,4,2,3,3,6,1,2,3,0,0
25,89,19,10,0.0,796,924,4,1,0,0,0,0,0,0,0,0
26,98,45,10,0.0,249,911,2,4,2,3,5,2,12,2,0,0
27,39,84,10,0.0,0,331,12,2,6,1,3,4,2,2,0,0
28,15,84,10,0.0,7,659,4,1,0,0,0,0,0,0,0,0
29,24,70,10,0.0,174,960,10,1,11,2,0,0,0,0,0,0
30,41,12,10,0.0,605,929,12,2,6,3,5,1,5,1,0,0
31,54,36,10,0.0,634,960,10,2,4,6,3,1,4,1,0,0
32,88,22,10,0.0,0,417,4,2,12,1,3,3,0,0,0,0
33,23,76,10,0.0,903,929,8,2,2,1,2,2,9,1,0,0
34,97,92,10,0.0,6,156,10,2,8,2,3,6,4,6,0,0
35,94,12,10,0.0,0,778,2,5,9,1,6,1,6,3,4,2
36,24,51,10,0.0,9,551,3,6,4,2,7,2,0,0,0,0
37,91,27,10,0.0,0,846,2,2,6,1,0,0,0,0,0,0
38,23,9,10,0.0,0,960,5,1,0,0,0,0,0,0,0,0
39,5,29,10,0.0,619,923,11,2,3,5,5,1,9,1,0,0
40,38,22,10,0.0,309,599,2,3,2,5,11,2,0,0,0,0
41,53,3,10,0.0,208,822,10,2,3,2,6,3,3,2,0,0
42,1,86,10,0.0,183,960,2,2,2,2,0,0,0,0,0,0
43,82,38,10,0.0,467,917,4,1,5,1,0,0,0,0,0,0
44,27,19,10,0.0,162,932,4,1,2,5,0,0,0,0,0,0
45,56,16,10,0.0,199,665,2,2,3,1,0,0,0,0,0,0
46,27,51,10,0.0,146,356,5,1,0,0,0,0,0,0,0,0
47,87,62,10,0.0,0,212,11,2,3,3,12,1,6,2,0,0
48,52,65,10,0.0,0,333,2,1,0,0,0,0,0,0,0,0
49,62,81,10,0.0,254,486,4,1,4,6,0,0,0,0,0,0
50,9,83,10,0.0,116,960,4,1,0,0,0,0,0,0,0,0
