0,40,50,0,0.0,0,960,0,0,0,0,0,0
1,9,24,10,0.0,121,351,8,2,2,3,7,2
2,11,29,10,0.0,20,250,7,4,6,2,6,1
3,15,29,10,0.0,232,462,7,2,0,0,0,0
4,14,26,10,0.0,47,277,7,2,0,0,0,0
5,14,25,10,0.0,400,630,2,6,2,3,0,0
6,13,27,10,0.0,180,410,2,8,6,3,16,1
7,15,23,10,0.0,0,206,14,1,0,0,0,0
8,10,29,10,0.0,75,305,15,1,0,0,0,0
9,10,28,10,0.0,222,452,2,8,4,4,4,8
10,49,46,10,0.0,120,350,6,4,9,1,8,2
11,50,50,10,0.0,132,362,7,2,0,0,0,0
12,51,50,10,0.0,569,799,7,4,5,3,4,4
13,11,90,10,0.0,31,261,15,2,6,2,0,0
14,8,43,10,0.0,247,477,2,4,0,0,0,0
15,58,93,10,0.0,400,630,2,5,4,5,0,0
16,83,18,10,0.0,0,208,6,2,0,0,0,0
17,33,68,10,0.0,503,733,6,3,2,5,0,0
18,46,5,10,0.0,19,249,2,4,0,0,0,0
19,96,55,10,0.0,9,239,2,4,0,0,0,0
20,71,30,10,0.0,591,821,2,8,8,4,7,2
21,21,80,10,0.0,327,557,6,4,7,4,11,2
22,15,24,10,0.0,4,234,14,2,16,2,2,8
23,65,74,10,0.0,583,813,16,2,15,1,0,0
24,90,49,10,0.0,53,283,7,4,16,2,5,2
25,40,99,10,0.0,123,353,6,4,6,2,3,8
