0,40,50,0,0.0,0,3390,0,0,0,0,0,0
1,66,72,90,0.0,568,1380,8,2,2,3,7,2
2,66,69,90,0.0,2126,2938,7,4,6,2,6,1
3,69,67,90,0.0,1351,2163,7,2,0,0,0,0
4,70,68,90,0.0,357,1169,7,2,0,0,0,0
5,65,70,90,0.0,460,1272,2,6,2,3,0,0
6,64,72,90,0.0,77,889,2,8,6,3,16,1
7,65,71,90,0.0,1784,2596,14,1,0,0,0,0
8,63,70,90,0.0,884,1696,15,1,0,0,0,0
9,66,74,90,0.0,2240,3052,2,8,4,4,4,8
10,11,27,90,0.0,0,657,6,4,9,1,8,2
11,10,16,90,0.0,1148,1960,7,2,0,0,0,0
12,3,14,90,0.0,2171,2983,7,4,5,3,4,4
13,7,24,90,0.0,426,1238,15,2,6,2,0,0
14,21,7,90,0.0,904,1716,2,4,0,0,0,0
15,17,17,90,0.0,339,1151,2,5,4,5,0,0
16,21,30,90,0.0,0,632,6,2,0,0,0,0
17,8,13,90,0.0,1189,2001,6,3,2,5,0,0
18,6,22,90,0.0,2802,3390,2,4,0,0,0,0
19,48,35,90,0.0,786,1598,2,4,0,0,0,0
20,36,46,90,0.0,874,1686,2,8,8,4,7,2
21,52,31,90,0.0,0,540,6,4,7,4,11,2
22,38,49,90,0.0,2294,3106,14,2,16,2,2,8
23,35,34,90,0.0,2365,3177,16,2,15,1,0,0
24,42,34,90,0.0,2060,2872,7,4,16,2,5,2
25,45,39,90,0.0,1997,2809,6,4,6,2,3,8
