0,35,35,0,0.0,0,1000,0,0,0,0
1,19,90,10,0.0,547,787,6,3,0,0
2,13,9,10,0.0,328,568,4,9,0,0
3,63,59,10,0.0,524,764,4,9,6,5
4,88,34,10,0.0,26,266,7,4,10,4
5,38,84,10,0.0,752,992,9,1,0,0
6,25,46,10,0.0,176,416,4,8,4,2
7,75,96,10,0.0,0,204,4,9,6,5
8,50,21,10,0.0,0,220,2,4,0,0
9,0,71,10,0.0,428,668,7,2,0,0
10,0,21,10,0.0,138,378,7,3,0,0
11,50,71,10,0.0,813,1000,2,7,2,4
12,75,46,10,0.0,0,184,6,2,0,0
13,25,96,10,0.0,214,454,18,1,0,0
14,38,34,10,0.0,383,623,16,1,0,0
15,88,84,10,0.0,336,576,17,1,0,0
16,63,9,10,0.0,653,893,2,9,0,0
17,13,59,10,0.0,130,370,4,9,7,5
18,19,40,10,0.0,423,663,2,5,0,0
19,69,90,10,0.0,17,257,2,6,14,1
20,94,15,10,0.0,353,593,7,5,9,5
21,44,65,10,0.0,762,1000,7,3,0,0
22,31,3,10,0.0,276,516,2,6,7,2
23,81,53,10,0.0,140,380,6,5,9,2
24,56,28,10,0.0,678,918,2,7,13,1
25,6,78,10,0.0,737,977,6,4,2,6
