0,40,50,0,0.0,0,3390,0,0,0,0,0,0
1,34,72,90,0.0,0,675,7,3,6,3,0,0
2,35,70,90,0.0,2742,3390,7,2,0,0,0,0
3,32,76,90,0.0,1639,2389,7,4,7,2,13,2
4,39,70,90,0.0,2997,3299,15,1,0,0,0,0
5,39,79,90,0.0,1519,2203,9,1,0,0,0,0
6,40,75,90,0.0,834,1546,15,1,0,0,0,0
7,32,72,90,0.0,1386,2264,15,1,0,0,0,0
8,31,78,90,0.0,2618,3390,15,2,7,1,0,0
9,31,80,90,0.0,1578,1890,6,3,12,1,0,0
10,7,65,90,0.0,1244,1710,7,3,3,4,0,0
11,17,64,90,0.0,2082,2726,16,1,0,0,0,0
12,26,84,90,0.0,1085,1639,2,3,0,0,0,0
13,18,74,90,0.0,2002,2796,7,4,4,4,7,1
14,6,64,90,0.0,1816,2342,15,2,3,4,0,0
15,27,74,90,0.0,0,767,16,1,0,0,0,0
16,25,64,90,0.0,0,783,2,5,4,8,0,0
17,8,60,90,0.0,163,665,10,1,2,5,9,1
18,49,72,90,0.0,1752,2200,2,7,10,1,4,5
19,52,93,90,0.0,1941,2123,2,7,15,1,12,1
20,44,77,90,0.0,1038,1482,7,4,6,3,8,2
21,51,78,90,0.0,1795,2973,14,2,3,8,0,0
22,53,73,90,0.0,1938,2212,2,3,0,0,0,0
23,58,72,90,0.0,120,514,15,1,0,0,0,0
24,49,87,90,0.0,2134,3114,2,7,8,2,4,2
25,57,77,90,0.0,0,765,14,2,2,4,0,0
