0,40,50,0,0.0,0,1236,0,0,0,0,0,0,0,0
1,76,82,90,0.0,220,252,13,2,3,6,7,1,11,1
2,76,84,90,0.0,177,495,2,4,2,6,13,2,0,0
3,70,83,90,0.0,236,1236,12,2,8,3,4,6,3,3
4,74,82,90,0.0,604,1236,2,3,2,3,0,0,0,0
5,70,86,90,0.0,105,851,4,2,7,1,0,0,0,0
6,72,82,90,0.0,979,1139,4,2,2,6,0,0,0,0
7,77,81,90,0.0,201,1236,2,3,5,1,0,0,0,0
8,76,87,90,0.0,620,1236,5,1,0,0,0,0,0,0
9,53,69,90,0.0,797,1169,13,2,3,4,14,1,6,3
10,59,70,90,0.0,0,395,2,2,0,0,0,0,0,0
11,60,74,90,0.0,832,1062,4,2,4,7,0,0,0,0
12,58,73,90,0.0,613,745,4,1,0,0,0,0,0,0
13,53,72,90,0.0,648,1236,4,2,11,2,0,0,0,0
14,54,73,90,0.0,175,379,4,6,2,4,11,1,7,3
15,55,76,90,0.0,256,864,4,3,6,3,6,1,0,0
16,53,70,90,0.0,72,588,5,4,9,2,2,3,4,3
17,57,75,90,0.0,240,1236,2,2,0,0,0,0,0,0
18,53,39,90,0.0,28,564,2,2,0,0,0,0,0,0
19,52,42,90,0.0,110,358,2,5,2,4,13,1,5,1
20,53,42,90,0.0,392,500,5,4,8,1,4,4,6,2
21,54,41,90,0.0,560,832,2,3,8,3,0,0,0,0
22,56,39,90,0.0,0,652,8,4,3,3,8,3,4,6
23,56,42,90,0.0,551,1149,4,6,14,1,0,0,0,0
24,57,39,90,0.0,0,1236,4,4,2,4,14,2,5,2
25,55,40,90,0.0,1010,1160,13,1,8,3,0,0,0,0
