0,40,50,0,0.0,0,240,0,0,0,0
1,75,33,10,0.0,20,70,10,4,7,2
2,72,30,10,0.0,62,124,2,4,0,0
3,71,29,10,0.0,27,117,6,3,0,0
4,72,34,10,0.0,36,98,18,2,8,4
5,71,33,10,0.0,16,100,2,4,0,0
6,73,29,10,0.0,2,88,2,4,0,0
7,71,30,10,0.0,31,95,2,5,0,0
8,76,33,10,0.0,103,181,2,5,0,0
9,29,36,10,0.0,104,228,17,1,0,0
10,33,32,10,0.0,0,169,2,6,15,1
11,33,29,10,0.0,96,186,2,7,16,2
12,26,31,10,0.0,107,189,18,1,0,0
13,48,74,10,0.0,58,122,6,4,2,6
14,70,4,10,0.0,66,142,2,6,4,5
15,1,73,10,0.0,107,189,3,9,4,5
16,96,86,10,0.0,14,154,2,4,0,0
17,15,63,10,0.0,0,140,7,3,0,0
18,92,0,10,0.0,73,105,4,8,0,0
19,38,43,10,0.0,123,177,2,7,5,4
20,57,55,10,0.0,120,142,3,9,4,4
21,91,62,10,0.0,32,98,17,1,0,0
22,29,92,10,0.0,100,130,4,8,0,0
23,25,79,10,0.0,20,128,18,2,2,6
24,46,33,10,0.0,192,216,16,2,6,3
25,49,92,10,0.0,150,198,6,2,0,0
