0,40,50,0,0.0,0,240,0,0,0,0,0,0,0,0
1,85,39,10,0.0,89,145,13,1,2,2,0,0,0,0
2,92,36,10,0.0,58,114,4,2,3,6,0,0,0,0
3,85,34,10,0.0,67,123,2,4,4,2,6,4,0,0
4,87,41,10,0.0,94,150,12,2,4,4,8,2,13,1
5,90,41,10,0.0,118,174,5,3,8,4,2,2,0,0
6,85,38,10,0.0,130,186,4,2,10,1,0,0,0,0
7,91,37,10,0.0,30,86,2,4,3,7,4,2,0,0
8,90,37,10,0.0,133,189,8,2,7,1,2,6,6,3
9,32,78,10,0.0,110,166,2,2,0,0,0,0,0,0
10,27,71,10,0.0,4,60,13,2,3,6,2,4,0,0
11,30,75,10,0.0,0,56,5,4,8,1,6,4,9,2
12,31,75,10,0.0,74,130,4,1,0,0,0,0,0,0
13,32,73,10,0.0,165,221,5,3,5,1,2,4,0,0
14,27,73,10,0.0,93,149,4,1,0,0,0,0,0,0
15,31,78,10,0.0,130,186,12,1,4,2,0,0,0,0
16,28,76,10,0.0,32,88,5,2,7,1,0,0,0,0
17,28,50,10,0.0,52,108,4,1,0,0,0,0,0,0
18,30,48,10,0.0,20,76,2,3,8,2,0,0,0,0
19,29,50,10,0.0,0,42,2,6,3,5,0,0,0,0
20,26,48,10,0.0,24,80,4,4,4,1,2,1,7,4
21,27,45,10,0.0,5,61,4,1,0,0,0,0,0,0
22,30,46,10,0.0,15,71,13,1,0,0,0,0,0,0
23,27,50,10,0.0,11,67,4,1,0,0,0,0,0,0
24,29,45,10,0.0,135,191,5,3,4,3,2,3,0,0
25,29,46,10,0.0,0,56,5,3,9,2,11,1,0,0
26,41,41,10,0.0,190,240,3,7,4,3,12,1,0,0
27,91,91,10,0.0,88,144,2,5,8,1,5,1,6,1
28,66,16,10,0.0,61,117,13,2,5,1,5,2,3,4
29,16,66,10,0.0,158,214,13,2,3,5,3,3,0,0
30,22,35,10,0.0,105,161,14,1,7,2,0,0,0,0
31,72,85,10,0.0,62,118,13,2,3,7,4,3,0,0
32,97,10,10,0.0,110,166,2,4,8,4,9,1,0,0
33,47,60,10,0.0,79,135,14,1,0,0,0,0,0,0
34,35,22,10,0.0,131,187,2,4,4,7,6,1,0,0
35,85,72,10,0.0,69,125,2,4,7,1,7,1,0,0
36,60,47,10,0.0,56,112,4,1,0,0,0,0,0,0
37,10,97,10,0.0,85,141,2,3,13,1,0,0,0,0
38,7,44,10,0.0,59,115,5,2,4,2,0,0,0,0
39,57,94,10,0.0,147,203,4,3,6,2,4,4,0,0
40,82,19,10,0.0,44,100,14,2,12,2,2,2,0,0
41,32,69,10,0.0,14,70,13,1,0,0,0,0,0,0
42,44,7,10,0.0,69,125,13,1,0,0,0,0,0,0
43,94,57,10,0.0,41,97,2,3,2,5,0,0,0,0
44,69,32,10,0.0,107,163,2,3,10,1,0,0,0,0
45,19,82,10,0.0,149,205,2,2,0,0,0,0,0,0
46,13,13,10,0.0,26,82,14,2,14,2,2,5,3,3
47,63,63,10,0.0,157,213,5,4,7,2,2,7,2,5
48,88,38,10,0.0,48,104,12,1,4,2,0,0,0,0
49,38,88,10,0.0,104,160,8,1,0,0,0,0,0,0
50,25,25,10,0.0,70,126,14,1,5,1,0,0,0,0
