0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0
1,20,1,10,0.0,32,116,3,7,4,3,12,1,0,0
2,70,51,10,0.0,146,176,2,5,8,1,5,1,6,1
3,95,26,10,0.0,41,99,13,2,5,1,5,2,3,4
4,45,76,10,0.0,148,154,13,2,3,5,3,3,0,0
5,33,39,10,0.0,2,230,14,1,7,2,0,0,0,0
6,83,89,10,0.0,113,127,13,2,3,7,4,3,0,0
7,58,14,10,0.0,53,105,2,4,8,4,9,1,0,0
8,8,64,10,0.0,53,65,14,1,0,0,0,0,0,0
9,11,17,10,0.0,27,113,2,4,4,7,6,1,0,0
10,61,67,10,0.0,59,153,2,4,7,1,7,1,0,0
11,86,42,10,0.0,27,101,4,1,0,0,0,0,0,0
12,36,92,10,0.0,101,157,2,3,13,1,0,0,0,0
13,48,29,10,0.0,43,197,5,2,4,2,0,0,0,0
14,98,79,10,0.0,62,168,4,3,6,2,4,4,0,0
15,73,4,10,0.0,0,161,14,2,12,2,2,2,0,0
16,23,54,10,0.0,58,120,13,1,0,0,0,0,0,0
17,17,48,10,0.0,137,230,13,1,0,0,0,0,0,0
18,67,98,10,0.0,30,112,2,3,2,5,0,0,0,0
19,92,23,10,0.0,78,138,2,3,10,1,0,0,0,0
20,42,73,10,0.0,0,211,2,2,0,0,0,0,0,0
21,30,11,10,0.0,78,206,14,2,14,2,2,5,3,3
22,80,61,10,0.0,50,150,5,4,7,2,2,7,2,5
23,55,36,10,0.0,0,168,12,1,4,2,0,0,0,0
24,5,86,10,0.0,16,160,8,1,0,0,0,0,0,0
25,3,6,10,0.0,17,87,14,1,5,1,0,0,0,0
