0,40,50,0,0.0,0,240,0,0,0,0,0,0
1,15,69,10,0.0,13,73,7,2,0,0,0,0
2,17,68,10,0.0,129,189,13,1,4,8,8,4
3,15,66,10,0.0,180,198,14,1,0,0,0,0
4,17,63,10,0.0,26,222,15,2,9,2,0,0
5,14,69,10,0.0,93,215,2,3,0,0,0,0
6,17,70,10,0.0,131,229,2,6,3,4,0,0
7,12,65,10,0.0,105,193,2,8,11,1,4,8
8,11,70,10,0.0,25,115,11,2,2,7,0,0
9,51,56,10,0.0,19,45,16,2,7,2,0,0
10,53,56,10,0.0,53,135,2,6,11,2,0,0
11,51,57,10,0.0,66,204,13,2,2,8,0,0
12,55,58,10,0.0,27,107,2,6,10,2,0,0
13,70,42,10,0.0,79,125,2,4,0,0,0,0
14,20,92,10,0.0,18,126,7,3,5,3,0,0
15,13,11,10,0.0,0,123,6,4,5,2,3,3
16,63,61,10,0.0,98,200,2,5,6,4,0,0
17,88,36,10,0.0,111,129,16,1,0,0,0,0
18,38,86,10,0.0,15,73,16,2,12,2,0,0
19,26,49,10,0.0,7,165,16,2,4,2,0,0
20,76,99,10,0.0,69,137,7,2,0,0,0,0
21,51,24,10,0.0,152,192,16,2,4,5,0,0
22,1,74,10,0.0,39,147,12,1,0,0,0,0
23,0,26,10,0.0,60,240,2,7,3,8,3,3
24,50,76,10,0.0,30,156,2,7,13,1,10,2
25,75,1,10,0.0,98,200,2,8,12,1,16,2
