0,40,50,0,0.0,0,240,0,0,0,0,0,0
1,47,36,10,0.0,19,63,6,2,0,0,0,0
2,48,36,10,0.0,20,70,14,1,0,0,0,0
3,53,41,10,0.0,0,143,6,4,7,3,13,2
4,52,38,10,0.0,16,104,2,4,0,0,0,0
5,46,40,10,0.0,166,238,14,2,4,8,0,0
6,51,41,10,0.0,13,153,6,2,0,0,0,0
7,47,39,10,0.0,174,240,6,3,16,1,0,0
8,51,38,10,0.0,21,101,7,2,0,0,0,0
9,18,81,10,0.0,77,227,2,3,0,0,0,0
10,15,79,10,0.0,128,190,13,1,4,2,14,2
11,17,83,10,0.0,46,222,7,4,4,8,2,7
12,18,82,10,0.0,0,95,7,2,0,0,0,0
13,19,80,10,0.0,121,207,13,2,6,3,6,1
14,15,83,10,0.0,86,158,14,1,0,0,0,0
15,18,83,10,0.0,96,158,14,1,0,0,0,0
16,15,82,10,0.0,85,167,14,1,0,0,0,0
17,18,79,10,0.0,26,92,7,2,0,0,0,0
18,40,74,10,0.0,104,202,15,2,3,7,0,0
19,42,71,10,0.0,28,70,7,2,0,0,0,0
20,37,67,10,0.0,9,35,2,5,2,7,0,0
21,36,73,10,0.0,118,202,2,5,4,6,0,0
22,39,69,10,0.0,180,214,11,2,8,2,7,1
23,35,67,10,0.0,131,217,2,4,0,0,0,0
24,35,74,10,0.0,58,120,6,2,0,0,0,0
25,42,74,10,0.0,154,184,14,1,0,0,0,0
26,85,6,10,0.0,101,187,2,7,9,2,6,1
27,8,80,10,0.0,46,76,6,4,13,1,14,1
28,48,14,10,0.0,144,192,6,3,16,1,0,0
29,21,34,10,0.0,52,158,11,1,0,0,0,0
30,46,44,10,0.0,46,192,2,5,11,1,0,0
31,90,4,10,0.0,101,221,14,1,0,0,0,0
32,42,11,10,0.0,73,123,2,3,0,0,0,0
33,49,33,10,0.0,101,151,7,3,10,1,0,0
34,63,17,10,0.0,132,168,7,4,3,3,6,4
35,63,45,10,0.0,102,196,6,3,6,4,0,0
36,20,36,10,0.0,0,139,2,6,13,2,0,0
37,80,97,10,0.0,0,142,2,4,0,0,0,0
38,74,43,10,0.0,132,240,6,2,0,0,0,0
39,90,98,10,0.0,44,104,7,3,2,3,0,0
40,14,22,10,0.0,51,95,2,6,4,3,0,0
41,48,85,10,0.0,43,117,7,2,0,0,0,0
42,14,86,10,0.0,0,162,7,3,4,4,0,0
43,2,6,10,0.0,50,106,8,2,16,1,4,2
44,15,95,10,0.0,82,100,7,4,3,6,9,2
45,44,4,10,0.0,20,76,6,1,11,2,4,7
46,6,64,10,0.0,67,77,13,2,10,2,2,5
47,79,3,10,0.0,43,93,2,6,3,4,0,0
48,10,15,10,0.0,155,193,2,5,6,1,0,0
49,49,45,10,0.0,69,157,2,5,7,2,0,0
50,19,49,10,0.0,161,240,2,5,14,1,0,0
