0,40,50,0,0.0,0,960,0,0,0,0
1,73,51,10,0.0,155,575,2,4,0,0
2,74,47,10,0.0,481,649,7,2,0,0
3,73,52,10,0.0,96,218,16,2,14,2
4,73,50,10,0.0,713,960,4,9,0,0
5,74,50,10,0.0,563,715,17,1,0,0
6,74,52,10,0.0,181,523,16,1,0,0
7,71,50,10,0.0,510,912,6,5,8,1
8,72,50,10,0.0,189,377,16,1,0,0
9,74,49,10,0.0,376,492,16,1,0,0
10,52,74,10,0.0,570,802,16,1,0,0
11,52,77,10,0.0,55,347,7,2,0,0
12,54,76,10,0.0,167,423,17,2,3,8
13,37,15,10,0.0,662,876,7,3,0,0
14,38,61,10,0.0,376,562,2,6,2,8
15,95,66,10,0.0,241,347,2,6,4,7
16,22,62,10,0.0,75,167,6,4,10,2
17,16,91,10,0.0,65,271,2,5,0,0
18,22,12,10,0.0,681,960,7,2,0,0
19,32,66,10,0.0,225,541,2,5,0,0
20,97,24,10,0.0,566,626,6,3,0,0
21,24,18,10,0.0,753,960,4,8,8,1
22,76,81,10,0.0,322,598,10,2,7,2
23,25,83,10,0.0,680,858,17,2,3,6
24,7,52,10,0.0,125,337,17,2,9,2
25,2,45,10,0.0,0,224,2,6,13,1
