0,40,50,0,0.0,0,1236,0,0,0,0,0,0,0,0,0,0
1,56,11,90,0.0,674,882,2,4,2,3,5,2,12,2,0,0
2,58,11,90,0.0,426,584,12,2,6,1,3,4,2,2,0,0
3,57,11,90,0.0,692,1084,4,1,0,0,0,0,0,0,0,0
4,57,15,90,0.0,659,869,10,1,11,2,0,0,0,0,0,0
5,57,14,90,0.0,312,474,12,2,6,3,5,1,5,1,0,0
6,55,13,90,0.0,334,490,10,2,4,6,3,1,4,1,0,0
7,60,12,90,0.0,692,982,4,2,12,1,3,3,0,0,0,0
8,59,11,90,0.0,745,1183,8,2,2,1,2,2,9,1,0,0
9,57,13,90,0.0,0,285,10,2,8,2,3,6,4,6,0,0
10,30,33,90,0.0,406,704,2,5,9,1,6,1,6,3,4,2
11,33,27,90,0.0,0,404,3,6,4,2,7,2,0,0,0,0
12,35,34,90,0.0,150,448,2,2,6,1,0,0,0,0,0,0
13,33,28,90,0.0,668,1096,5,1,0,0,0,0,0,0,0,0
14,37,30,90,0.0,128,324,11,2,3,5,5,1,9,1,0,0
15,34,29,90,0.0,617,765,2,3,2,5,11,2,0,0,0,0
16,35,30,90,0.0,506,556,10,2,3,2,6,3,3,2,0,0
17,35,28,90,0.0,925,1236,2,2,2,2,0,0,0,0,0,0
18,31,30,90,0.0,230,418,4,1,5,1,0,0,0,0,0,0
19,51,30,90,0.0,818,1136,4,1,2,5,0,0,0,0,0,0
20,54,31,90,0.0,182,520,2,2,3,1,0,0,0,0,0,0
21,55,30,90,0.0,216,618,5,1,0,0,0,0,0,0,0,0
22,54,27,90,0.0,98,450,11,2,3,3,12,1,6,2,0,0
23,53,30,90,0.0,501,843,2,1,0,0,0,0,0,0,0,0
24,52,28,90,0.0,0,219,4,1,4,6,0,0,0,0,0,0
25,55,26,90,0.0,229,685,4,1,0,0,0,0,0,0,0,0
