0,40,50,0,0.0,0,1236,0,0,0,0,0,0,0,0,0,0
1,68,25,90,0.0,180,716,4,1,9,2,0,0,0,0,0,0
2,72,28,90,0.0,0,226,4,2,3,6,3,1,4,3,5,2
3,68,24,90,0.0,596,990,11,2,6,3,2,4,0,0,0,0
4,69,24,90,0.0,884,1236,4,2,2,2,4,2,0,0,0,0
5,68,26,90,0.0,329,605,2,1,0,0,0,0,0,0,0,0
6,70,25,90,0.0,0,281,2,1,0,0,0,0,0,0,0,0
7,68,23,90,0.0,835,1055,2,4,2,2,11,1,5,1,0,0
8,71,28,90,0.0,793,1155,5,2,2,3,5,3,6,3,0,0
9,70,27,90,0.0,483,629,2,2,2,2,0,0,0,0,0,0
10,32,46,90,0.0,899,1236,4,2,5,2,2,2,2,1,0,0
11,38,41,90,0.0,909,1117,4,1,4,1,6,3,6,2,2,3
12,31,47,90,0.0,818,1236,2,4,3,2,11,1,2,2,0,0
13,34,42,90,0.0,122,352,12,2,2,3,3,2,0,0,0,0
14,34,47,90,0.0,94,478,2,3,10,1,5,2,0,0,0,0
15,38,48,90,0.0,511,791,10,1,7,2,0,0,0,0,0,0
16,36,47,90,0.0,74,426,5,1,9,2,0,0,0,0,0,0
17,34,44,90,0.0,456,826,4,2,3,5,4,4,0,0,0,0
18,37,43,90,0.0,410,886,2,3,2,2,3,1,0,0,0,0
19,86,63,90,0.0,829,897,4,2,8,1,11,2,0,0,0,0
20,87,64,90,0.0,774,1076,5,3,4,1,11,1,8,1,0,0
21,90,63,90,0.0,372,464,3,6,4,5,3,2,0,0,0,0
22,90,67,90,0.0,100,292,2,2,2,1,0,0,0,0,0,0
23,86,66,90,0.0,65,409,5,1,3,3,0,0,0,0,0,0
24,88,65,90,0.0,211,599,12,1,0,0,0,0,0,0,0,0
25,86,67,90,0.0,0,198,4,2,2,1,2,1,0,0,0,0
26,88,63,90,0.0,383,817,5,3,2,3,4,4,11,2,8,2
27,87,65,90,0.0,151,551,6,2,2,5,3,1,2,2,4,3
28,35,79,90,0.0,729,1105,11,1,5,3,0,0,0,0,0,0
29,33,75,90,0.0,547,755,2,5,4,2,2,1,2,6,3,6
30,37,76,90,0.0,840,1106,5,2,4,1,6,2,12,2,0,0
31,31,77,90,0.0,881,1175,2,2,6,2,0,0,0,0,0,0
32,32,82,90,0.0,902,1236,4,2,6,2,9,2,3,6,0,0
33,34,76,90,0.0,770,908,5,1,0,0,0,0,0,0,0,0
34,36,81,90,0.0,195,285,2,1,0,0,0,0,0,0,0,0
35,37,78,90,0.0,342,798,4,1,3,3,0,0,0,0,0,0
36,81,44,90,0.0,843,1127,10,2,5,3,2,1,0,0,0,0
37,87,39,90,0.0,914,1120,2,1,0,0,0,0,0,0,0,0
38,83,43,90,0.0,86,362,2,2,9,1,0,0,0,0,0,0
39,87,45,90,0.0,506,708,4,2,11,1,3,3,3,2,0,0
40,80,45,90,0.0,967,1101,12,1,4,2,0,0,0,0,0,0
41,86,41,90,0.0,426,644,5,1,3,3,0,0,0,0,0,0
42,87,43,90,0.0,173,621,4,2,2,3,2,2,0,0,0,0
43,82,45,90,0.0,912,1052,2,4,2,6,3,6,4,2,0,0
44,74,58,90,0.0,0,102,2,1,0,0,0,0,0,0,0,0
45,78,56,90,0.0,419,695,3,3,5,2,0,0,0,0,0,0
46,74,61,90,0.0,373,671,3,1,0,0,0,0,0,0,0,0
47,78,60,90,0.0,844,990,4,3,3,2,3,6,4,1,3,4
48,77,56,90,0.0,0,343,2,3,0,0,0,0,0,0,0,0
49,76,58,90,0.0,860,1118,3,2,4,5,3,2,0,0,0,0
50,75,58,90,0.0,614,634,10,2,4,1,2,1,7,1,0,0
