0,40,50,0,0.0,0,3390,0,0,0,0,0,0,0,0
1,43,48,90,0.0,1141,1953,12,2,13,2,5,4,0,0
2,35,61,90,0.0,580,1392,5,3,11,1,2,5,0,0
3,38,52,90,0.0,492,1304,5,2,6,1,0,0,0,0
4,33,59,90,0.0,599,1411,2,3,4,1,0,0,0,0
5,40,45,90,0.0,1275,2087,2,2,0,0,0,0,0,0
6,43,61,90,0.0,1965,2777,2,2,0,0,0,0,0,0
7,33,62,90,0.0,1450,2262,8,3,4,2,4,5,0,0
8,31,47,90,0.0,1491,2303,8,2,8,3,0,0,0,0
9,42,60,90,0.0,228,1040,13,1,0,0,0,0,0,0
10,53,19,90,0.0,1033,1845,4,7,0,0,0,0,0,0
11,61,34,90,0.0,2295,3107,13,1,0,0,0,0,0,0
12,55,22,90,0.0,2737,3390,2,2,0,0,0,0,0,0
13,60,26,90,0.0,1460,2272,14,2,2,1,8,4,3,5
14,66,20,90,0.0,1680,2492,6,1,4,4,0,0,0,0
15,57,23,90,0.0,995,1807,2,5,7,2,4,5,3,3
16,59,37,90,0.0,1312,2124,14,1,0,0,0,0,0,0
17,63,26,90,0.0,0,515,2,4,2,4,4,7,0,0
18,70,28,90,0.0,647,1459,5,2,2,2,0,0,0,0
19,38,79,90,0.0,0,660,2,2,0,0,0,0,0,0
20,37,80,90,0.0,2084,2896,2,5,14,2,6,2,2,6
21,44,77,90,0.0,2122,2934,2,2,0,0,0,0,0,0
22,37,84,90,0.0,2465,3277,12,1,3,4,0,0,0,0
23,36,79,90,0.0,1131,1943,5,3,6,2,2,4,0,0
24,43,76,90,0.0,2626,3390,2,6,0,0,0,0,0,0
25,36,80,90,0.0,1946,2758,2,4,5,3,3,7,0,0
