0,35,35,0,0.0,0,230,0,0,0,0,0,0
1,63,41,10,0.0,9,51,2,8,12,1,2,3
2,49,99,10,0.0,63,91,2,3,0,0,0,0
3,86,16,10,0.0,96,150,2,6,16,2,0,0
4,61,7,10,0.0,59,115,2,7,2,8,5,2
5,47,6,10,0.0,103,147,14,1,3,5,4,5
6,33,52,10,0.0,0,98,7,4,2,5,5,2
7,55,90,10,0.0,88,150,11,1,6,2,6,4
8,72,57,10,0.0,131,211,6,2,0,0,0,0
9,46,24,10,0.0,145,165,6,3,4,6,0,0
10,68,19,10,0.0,112,146,7,3,4,6,0,0
11,44,3,10,0.0,92,148,12,2,4,5,6,2
12,62,9,10,0.0,136,190,7,3,2,8,0,0
13,3,69,10,0.0,12,90,2,4,0,0,0,0
14,80,12,10,0.0,21,117,14,2,7,4,0,0
15,30,63,10,0.0,81,137,7,3,8,2,0,0
16,76,58,10,0.0,71,125,6,2,4,2,3,4
17,49,61,10,0.0,85,107,6,3,4,4,0,0
18,92,8,10,0.0,61,73,15,1,0,0,0,0
19,71,5,10,0.0,92,102,2,3,0,0,0,0
20,39,64,10,0.0,26,74,6,3,3,5,0,0
21,30,86,10,0.0,120,188,2,8,8,1,10,1
22,42,42,10,0.0,59,115,2,6,4,4,0,0
23,34,34,10,0.0,113,149,16,2,3,7,0,0
24,90,6,10,0.0,133,135,6,2,0,0,0,0
25,84,48,10,0.0,60,108,2,4,0,0,0,0
