0,40,50,0,0.0,0,960,0,0,0,0
1,12,33,10,0.0,713,943,17,1,0,0
2,13,32,10,0.0,38,268,17,1,0,0
3,12,31,10,0.0,541,771,13,2,15,1
4,11,34,10,0.0,0,171,6,3,0,0
5,13,34,10,0.0,640,870,7,2,0,0
6,15,31,10,0.0,89,319,6,5,12,2
7,12,32,10,0.0,715,945,2,5,0,0
8,13,29,10,0.0,742,960,10,5,4,3
9,41,24,10,0.0,217,447,6,3,0,0
10,39,26,10,0.0,635,865,2,5,0,0
11,37,27,10,0.0,308,538,17,2,2,7
12,41,29,10,0.0,803,960,12,2,9,2
13,37,23,10,0.0,111,341,17,2,3,4
14,38,25,10,0.0,541,771,18,1,0,0
15,36,23,10,0.0,790,960,3,8,2,6
16,41,25,10,0.0,0,178,7,5,12,1
17,72,85,10,0.0,463,693,6,5,2,9
18,75,86,10,0.0,179,409,16,2,14,2
19,75,84,10,0.0,613,843,2,6,5,4
20,74,83,10,0.0,258,488,10,5,10,3
21,76,86,10,0.0,352,582,7,3,0,0
22,77,86,10,0.0,735,960,2,4,0,0
23,72,87,10,0.0,479,709,6,2,0,0
24,74,86,10,0.0,441,671,2,5,0,0
25,76,88,10,0.0,765,960,2,7,9,1
26,20,42,10,0.0,536,766,2,7,12,2
27,70,92,10,0.0,264,494,2,4,0,0
28,95,17,10,0.0,105,335,2,9,0,0
29,45,67,10,0.0,0,186,16,2,17,1
30,32,5,10,0.0,53,283,6,2,0,0
31,82,55,10,0.0,329,559,7,4,6,4
32,57,30,10,0.0,639,869,7,3,0,0
33,7,80,10,0.0,503,733,6,5,15,1
34,10,26,10,0.0,57,287,3,9,4,5
35,60,76,10,0.0,732,960,11,1,0,0
36,85,1,10,0.0,718,948,17,1,0,0
37,35,51,10,0.0,529,759,17,1,0,0
38,48,14,10,0.0,198,428,17,2,9,1
39,98,64,10,0.0,514,744,6,4,14,1
40,73,39,10,0.0,76,306,7,5,3,5
41,23,89,10,0.0,20,250,18,1,0,0
42,17,8,10,0.0,444,674,2,4,0,0
43,67,58,10,0.0,48,278,3,9,4,5
44,92,33,10,0.0,384,614,2,6,10,5
45,42,83,10,0.0,250,480,18,2,18,1
46,29,45,10,0.0,0,227,2,6,4,9
47,79,95,10,0.0,267,497,6,3,0,0
48,54,20,10,0.0,339,569,2,8,0,0
49,4,70,10,0.0,722,952,17,1,0,0
50,3,47,10,0.0,747,960,16,2,2,5
