0,40,50,0,0.0,0,1236,0,0,0,0
1,60,30,90,0.0,351,895,3,8,4,7
2,60,36,90,0.0,846,1236,2,6,2,5
3,61,31,90,0.0,807,979,17,1,0,0
4,57,29,90,0.0,0,210,7,3,0,0
5,61,35,90,0.0,520,872,7,2,0,0
6,57,33,90,0.0,0,268,6,3,0,0
7,56,33,90,0.0,1014,1046,7,3,0,0
8,61,36,90,0.0,687,757,3,9,4,8
9,61,34,90,0.0,526,782,2,6,11,1
10,37,7,90,0.0,30,290,7,4,7,3
11,37,10,90,0.0,755,1236,13,1,0,0
12,38,12,90,0.0,281,877,2,5,0,0
13,37,9,90,0.0,136,354,2,4,0,0
14,34,10,90,0.0,7,791,18,2,8,2
15,35,11,90,0.0,129,131,16,2,17,2
16,38,10,90,0.0,990,1186,7,4,12,2
17,38,11,90,0.0,575,965,2,5,0,0
18,46,55,90,0.0,677,1023,6,4,4,4
19,45,56,90,0.0,558,886,16,2,10,5
20,43,52,90,0.0,0,313,18,2,4,3
21,45,57,90,0.0,818,880,7,5,4,6
22,44,55,90,0.0,684,1236,2,4,0,0
23,46,57,90,0.0,34,198,18,2,5,4
24,44,54,90,0.0,0,415,17,2,6,3
25,46,54,90,0.0,303,405,17,2,15,2
