0,40,50,0,0.0,0,3390,0,0,0,0,0,0,0,0
1,28,58,90,0.0,13,863,2,4,7,1,5,3,0,0
2,36,50,90,0.0,1335,1991,4,1,0,0,0,0,0,0
3,14,55,90,0.0,1546,2948,2,4,7,3,13,1,0,0
4,36,49,90,0.0,2402,3158,4,6,7,4,10,2,0,0
5,41,40,90,0.0,1515,2071,14,2,2,1,3,1,3,3
6,24,54,90,0.0,0,623,14,2,4,4,2,7,0,0
7,34,41,90,0.0,1540,2654,4,6,2,6,0,0,0,0
8,39,62,90,0.0,2501,2989,5,1,0,0,0,0,0,0
9,70,39,90,0.0,1103,1993,12,1,3,2,0,0,0,0
10,81,29,90,0.0,1795,2767,2,4,12,1,2,7,0,0
11,63,36,90,0.0,182,1052,8,3,8,4,2,4,0,0
12,64,47,90,0.0,2203,2951,2,3,7,2,0,0,0,0
13,65,37,90,0.0,1196,2280,12,1,8,2,0,0,0,0
14,79,25,90,0.0,27,1029,12,2,7,2,12,2,0,0
15,77,27,90,0.0,29,1333,2,2,0,0,0,0,0,0
16,80,39,90,0.0,1940,3034,5,3,4,7,4,6,0,0
17,63,27,90,0.0,609,1969,11,1,3,6,0,0,0,0
18,74,41,90,0.0,1287,2157,12,2,2,4,12,1,2,3
19,70,38,90,0.0,466,1620,3,7,2,6,2,2,0,0
20,77,43,90,0.0,1579,2291,2,4,2,1,8,1,0,0
21,66,24,90,0.0,1140,1854,2,5,3,4,4,2,5,2
22,80,38,90,0.0,980,1450,2,5,4,5,11,1,4,1
23,58,25,90,0.0,737,971,9,1,7,1,0,0,0,0
24,58,49,90,0.0,1154,2368,4,6,4,5,0,0,0,0
25,60,45,90,0.0,82,802,2,4,11,2,4,2,0,0
