0,35,35,0,0.0,0,230,0,0,0,0,0,0
1,5,34,10,0.0,149,191,15,1,0,0,0,0
2,91,94,10,0.0,103,167,15,1,0,0,0,0
3,31,71,10,0.0,74,174,6,4,13,1,5,3
4,59,60,10,0.0,115,230,15,2,4,4,0,0
5,1,78,10,0.0,30,100,6,3,10,2,0,0
6,68,47,10,0.0,13,107,2,4,0,0,0,0
7,62,93,10,0.0,91,127,7,4,4,2,14,1
8,41,29,10,0.0,175,203,7,2,0,0,0,0
9,5,44,10,0.0,153,185,2,5,3,8,0,0
10,46,15,10,0.0,81,230,2,8,10,2,5,2
11,39,10,10,0.0,25,189,6,4,13,1,2,3
12,34,79,10,0.0,64,182,6,4,8,2,6,2
13,6,24,10,0.0,160,170,7,4,6,2,8,3
14,93,98,10,0.0,104,160,2,8,3,3,14,2
15,8,80,10,0.0,40,78,7,2,0,0,0,0
16,12,9,10,0.0,42,190,6,4,3,3,6,3
17,43,79,10,0.0,76,220,2,5,13,1,0,0
18,38,99,10,0.0,79,101,2,3,0,0,0,0
19,41,8,10,0.0,18,126,6,2,0,0,0,0
20,7,36,10,0.0,92,126,2,4,0,0,0,0
21,94,89,10,0.0,69,91,2,6,7,1,0,0
22,32,1,10,0.0,87,165,2,6,10,2,0,0
23,99,33,10,0.0,3,219,2,3,0,0,0,0
24,69,45,10,0.0,80,216,2,8,3,3,14,2
25,81,24,10,0.0,75,191,2,5,11,1,0,0
26,35,93,10,0.0,47,123,7,3,6,3,0,0
27,91,60,10,0.0,147,165,7,2,0,0,0,0
28,63,42,10,0.0,47,230,7,4,7,2,13,2
29,95,81,10,0.0,37,209,15,1,0,0,0,0
30,44,30,10,0.0,53,141,9,1,0,0,0,0
31,19,93,10,0.0,128,140,15,1,0,0,0,0
32,12,61,10,0.0,69,185,15,1,0,0,0,0
33,86,40,10,0.0,40,106,15,2,7,1,0,0
34,81,3,10,0.0,138,160,6,3,12,1,0,0
35,60,41,10,0.0,124,216,7,3,3,4,0,0
36,36,1,10,0.0,43,101,16,1,0,0,0,0
37,47,52,10,0.0,77,163,2,3,0,0,0,0
38,36,42,10,0.0,0,50,7,4,4,4,7,1
39,89,46,10,0.0,61,121,15,2,3,4,0,0
40,25,0,10,0.0,60,132,16,1,0,0,0,0
41,52,41,10,0.0,34,150,2,5,4,8,0,0
42,52,38,10,0.0,76,108,10,1,2,5,9,1
43,22,25,10,0.0,0,148,2,7,10,1,4,5
44,52,87,10,0.0,94,230,2,7,15,1,12,1
45,76,74,10,0.0,39,135,7,4,6,3,8,2
46,52,40,10,0.0,74,76,14,2,3,8,0,0
47,62,12,10,0.0,0,107,2,3,0,0,0,0
48,99,82,10,0.0,105,171,15,1,0,0,0,0
49,48,93,10,0.0,57,131,2,7,8,2,4,2
50,8,84,10,0.0,27,143,14,2,2,4,0,0
