0,40,50,0,0.0,0,1236,0,0,0,0,0,0
1,28,59,90,0.0,48,670,15,1,0,0,0,0
2,32,60,90,0.0,616,792,15,1,0,0,0,0
3,27,60,90,0.0,646,1236,6,4,13,1,5,3
4,28,62,90,0.0,5,741,15,2,4,4,0,0
5,29,59,90,0.0,860,1104,6,3,10,2,0,0
6,26,64,90,0.0,47,299,2,4,0,0,0,0
7,33,62,90,0.0,899,1236,7,4,4,2,14,1
8,33,63,90,0.0,863,1165,7,2,0,0,0,0
9,32,64,90,0.0,865,1063,2,5,3,8,0,0
10,60,39,90,0.0,885,1236,2,8,10,2,5,2
11,61,39,90,0.0,701,1173,6,4,13,1,2,3
12,59,40,90,0.0,647,973,6,4,8,2,6,2
13,61,40,90,0.0,828,1222,7,4,6,2,8,3
14,56,39,90,0.0,705,1141,2,8,3,3,14,2
15,59,42,90,0.0,639,713,7,2,0,0,0,0
16,58,37,90,0.0,273,283,6,4,3,3,6,3
17,61,42,90,0.0,844,1230,2,5,13,1,0,0
18,58,41,90,0.0,696,914,2,3,0,0,0,0
19,49,51,90,0.0,39,807,6,2,0,0,0,0
20,48,51,90,0.0,0,206,2,4,0,0,0,0
21,45,48,90,0.0,588,1236,2,6,7,1,0,0
22,49,47,90,0.0,753,827,2,6,10,2,0,0
23,51,44,90,0.0,620,1236,2,3,0,0,0,0
24,47,48,90,0.0,20,474,2,8,3,3,14,2
25,44,44,90,0.0,363,1236,2,5,11,1,0,0
