0,40,50,0,0.0,0,960,0,0,0,0
1,62,46,10,0.0,133,353,6,3,0,0
2,62,51,10,0.0,34,300,4,9,0,0
3,60,51,10,0.0,0,793,4,9,6,5
4,57,47,10,0.0,37,187,7,4,10,4
5,59,50,10,0.0,288,536,9,1,0,0
6,59,48,10,0.0,290,726,4,8,4,2
7,59,46,10,0.0,643,960,4,9,6,5
8,60,50,10,0.0,568,670,2,4,0,0
9,57,48,10,0.0,564,788,7,2,0,0
10,87,59,10,0.0,63,73,7,3,0,0
11,86,60,10,0.0,366,572,2,7,2,4
12,86,59,10,0.0,333,411,6,2,0,0
13,46,72,10,0.0,139,651,18,1,0,0
14,31,83,10,0.0,458,734,16,1,0,0
15,6,77,10,0.0,0,593,17,1,0,0
16,64,85,10,0.0,5,401,2,9,0,0
17,1,80,10,0.0,345,409,4,9,7,5
18,0,69,10,0.0,505,960,2,5,0,0
19,78,49,10,0.0,165,661,2,6,14,1
20,67,77,10,0.0,309,873,7,5,9,5
21,68,90,10,0.0,665,729,7,3,0,0
22,37,56,10,0.0,12,408,2,6,7,2
23,38,42,10,0.0,0,77,6,5,9,2
24,44,54,10,0.0,465,615,2,7,13,1
25,38,32,10,0.0,365,891,6,4,2,6
