0,40,50,0,0.0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,79,82,10,0.0,322,740,2,4,2,6,6,2,4,7,10,1,2,3,11,1,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,80,87,10,0.0,0,340,6,3,5,2,3,3,2,6,3,8,8,2,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,78,87,10,0.0,0,309,2,8,11,2,3,7,2,6,4,3,14,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,83,81,10,0.0,54,420,2,3,3,8,2,7,10,2,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,79,80,10,0.0,423,495,14,1,12,1,10,1,2,4,2,4,10,1,15,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,81,81,10,0.0,129,545,2,6,12,2,6,4,15,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,84,85,10,0.0,508,576,2,8,3,5,11,1,4,8,3,5,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,81,82,10,0.0,0,368,3,8,3,7,16,1,5,3,2,6,3,8,2,6,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,62,84,10,0.0,52,522,2,8,12,1,3,8,3,7,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,60,78,10,0.0,0,203,7,4,12,1,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,56,84,10,0.0,616,960,6,2,6,1,6,1,3,6,15,2,3,3,6,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,61,80,10,0.0,757,960,7,3,3,8,8,2,4,4,3,5,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,6,97,10,0.0,629,960,7,2,2,4,6,2,8,2,6,2,16,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,4,21,10,0.0,324,960,16,1,9,1,4,6,2,3,12,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,54,71,10,0.0,62,712,7,2,7,4,4,3,16,1,6,2,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,79,46,10,0.0,0,255,2,6,4,7,4,4,12,2,4,4,12,2,2,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,29,96,10,0.0,448,722,14,1,13,2,10,2,9,1,2,4,3,8,8,1,3,4,2,3,0,0,0,0,0,0,0,0,0,0,0,0
18,41,33,10,0.0,0,473,6,2,6,2,15,1,5,3,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,91,83,10,0.0,382,758,2,8,9,1,7,3,8,4,5,4,5,2,9,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,66,8,10,0.0,721,925,16,2,11,1,14,2,4,3,4,5,6,1,4,3,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,16,58,10,0.0,481,725,10,2,6,3,5,4,3,6,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,23,39,10,0.0,412,486,7,2,4,3,13,2,2,3,3,5,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,73,89,10,0.0,224,546,7,2,5,2,2,7,2,6,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,98,14,10,0.0,0,388,2,5,9,2,8,1,5,4,4,8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,48,64,10,0.0,371,927,2,7,5,2,3,5,10,1,7,1,6,1,9,1,8,2,4,5,4,6,16,1,0,0,0,0,0,0,0,0
