0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0,0,0
1,95,88,10,0.0,84,138,11,2,3,4,3,2,0,0,0,0
2,55,5,10,0.0,14,68,12,1,5,2,0,0,0,0,0,0
3,55,14,10,0.0,160,214,4,3,2,2,11,1,3,1,5,2
4,58,56,10,0.0,5,59,4,1,6,2,0,0,0,0,0,0
5,8,98,10,0.0,61,115,11,1,2,3,0,0,0,0,0,0
6,34,78,10,0.0,95,149,2,2,4,6,0,0,0,0,0,0
7,31,88,10,0.0,49,103,2,5,2,1,11,1,4,1,4,3
8,31,23,10,0.0,126,180,2,5,11,1,8,1,2,2,6,2
9,46,5,10,0.0,20,74,2,4,4,2,6,2,3,6,0,0
10,93,0,10,0.0,52,106,2,1,0,0,0,0,0,0,0,0
11,98,87,10,0.0,60,114,11,1,0,0,0,0,0,0,0,0
12,52,71,10,0.0,102,156,2,5,4,2,2,1,2,4,6,2
13,5,33,10,0.0,40,94,8,1,2,2,3,1,5,2,3,6
14,86,13,10,0.0,34,88,2,4,3,2,6,3,8,2,0,0
15,33,10,10,0.0,143,197,2,6,2,4,0,0,0,0,0,0
16,74,40,10,0.0,68,122,2,5,12,1,4,5,4,1,2,1
17,34,27,10,0.0,33,87,2,2,2,3,0,0,0,0,0,0
18,58,59,10,0.0,38,92,11,2,5,3,3,2,0,0,0,0
19,14,12,10,0.0,130,184,5,1,0,0,0,0,0,0,0,0
20,93,35,10,0.0,90,144,2,1,0,0,0,0,0,0,0,0
21,56,12,10,0.0,5,59,10,1,0,0,0,0,0,0,0,0
22,94,17,10,0.0,128,182,2,2,2,1,0,0,0,0,0,0
23,39,32,10,0.0,54,108,2,1,0,0,0,0,0,0,0,0
24,10,49,10,0.0,36,90,2,1,0,0,0,0,0,0,0,0
25,57,52,10,0.0,16,70,5,2,6,1,4,4,0,0,0,0
