0,40,50,0,0.0,0,960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,15,72,10,0.0,267,613,8,2,14,2,6,2,2,4,10,2,7,2,4,6,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,77,10,0.0,693,769,8,1,7,1,5,1,4,3,6,1,13,1,2,1,7,1,4,2,7,4,0,0,0,0,0,0,0,0,0,0
3,15,79,10,0.0,205,403,6,1,3,3,7,4,5,4,8,3,3,3,6,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,12,76,10,0.0,565,899,2,2,8,3,12,1,3,6,5,1,4,2,5,2,4,7,2,3,0,0,0,0,0,0,0,0,0,0,0,0
5,9,78,10,0.0,278,496,3,4,2,4,2,5,4,7,2,4,7,2,4,1,13,1,10,1,2,3,4,3,5,1,4,5,0,0,0,0
6,13,74,10,0.0,404,464,2,2,4,5,2,7,8,1,4,6,11,1,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,14,78,10,0.0,434,960,2,6,6,2,6,1,4,4,5,1,4,2,14,1,3,3,3,3,3,3,9,1,14,1,0,0,0,0,0,0
8,10,72,10,0.0,78,634,13,1,8,2,10,1,2,6,6,2,4,7,9,2,3,5,8,2,2,3,0,0,0,0,0,0,0,0,0,0
9,29,51,10,0.0,125,187,11,2,4,2,2,2,2,3,4,3,8,3,4,4,3,1,8,1,2,2,4,6,4,2,3,1,10,1,0,0
10,28,51,10,0.0,197,501,8,4,8,1,11,2,2,1,9,2,4,4,4,2,8,3,3,2,9,1,0,0,0,0,0,0,0,0,0,0
11,29,53,10,0.0,303,383,6,1,7,4,4,5,8,2,2,6,3,3,13,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,33,49,10,0.0,153,357,2,2,4,1,10,2,3,4,6,2,8,1,12,1,2,5,12,2,2,3,0,0,0,0,0,0,0,0,0,0
13,60,63,10,0.0,363,960,12,1,4,2,5,1,4,7,8,2,2,5,8,2,4,6,2,3,2,5,6,2,0,0,0,0,0,0,0,0
14,85,38,10,0.0,379,447,14,1,4,2,2,2,10,2,3,3,4,6,6,1,14,1,3,4,10,1,8,1,0,0,0,0,0,0,0,0
15,35,88,10,0.0,172,306,7,2,10,1,9,2,4,7,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,47,26,10,0.0,0,589,13,1,2,2,4,2,2,3,6,1,3,4,5,2,5,2,11,2,7,4,0,0,0,0,0,0,0,0,0,0
17,97,76,10,0.0,169,793,14,2,2,2,7,2,3,2,6,3,2,7,2,4,3,5,8,3,4,1,0,0,0,0,0,0,0,0,0,0
18,72,1,10,0.0,664,960,2,5,2,2,13,2,2,5,6,3,3,2,3,6,9,1,3,3,8,1,3,2,0,0,0,0,0,0,0,0
19,22,51,10,0.0,181,553,2,3,8,2,2,2,6,2,14,1,4,3,4,4,4,7,4,1,0,0,0,0,0,0,0,0,0,0,0,0
20,16,44,10,0.0,257,661,2,6,4,7,4,3,3,5,3,1,6,2,4,1,7,4,11,1,5,3,4,5,0,0,0,0,0,0,0,0
21,66,94,10,0.0,744,960,14,2,3,6,5,1,2,7,2,6,2,5,8,1,2,2,7,1,12,2,8,4,0,0,0,0,0,0,0,0
22,91,19,10,0.0,0,960,2,4,5,4,13,2,10,1,4,2,8,1,6,2,9,1,6,3,3,2,8,3,0,0,0,0,0,0,0,0
23,41,69,10,0.0,57,609,12,2,5,2,12,2,2,2,2,4,2,5,12,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,28,7,10,0.0,535,787,2,2,7,3,3,2,4,2,4,4,4,2,8,1,7,1,4,5,4,2,0,0,0,0,0,0,0,0,0,0
25,78,57,10,0.0,84,450,4,3,4,1,3,3,9,2,2,3,6,1,6,2,12,1,8,2,3,7,4,2,6,1,0,0,0,0,0,0
