0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0
1,22,98,10,0.0,118,172,14,2,2,4,5,2,0,0
2,15,4,10,0.0,23,77,2,4,12,1,5,4,0,0
3,65,54,10,0.0,17,71,12,1,9,2,0,0,0,0
4,90,29,10,0.0,42,96,8,2,8,3,0,0,0,0
5,40,79,10,0.0,75,129,4,3,3,6,4,5,0,0
6,28,42,10,0.0,1,55,2,4,2,3,3,2,0,0
7,78,92,10,0.0,101,155,4,3,10,1,13,2,0,0
8,53,17,10,0.0,66,120,5,4,4,2,13,1,10,1
9,3,67,10,0.0,116,170,3,7,4,6,3,3,0,0
10,4,37,10,0.0,146,200,2,3,2,2,0,0,0,0
11,54,87,10,0.0,57,111,5,2,3,4,0,0,0,0
12,79,12,10,0.0,103,157,14,1,0,0,0,0,0,0
13,29,62,10,0.0,5,59,4,3,2,2,2,1,0,0
14,42,0,10,0.0,42,96,3,6,2,4,4,5,13,2
15,92,50,10,0.0,68,122,5,3,8,2,2,6,0,0
16,67,25,10,0.0,71,125,2,3,4,3,0,0,0,0
17,17,75,10,0.0,101,155,13,1,6,4,0,0,0,0
18,23,18,10,0.0,34,88,8,1,0,0,0,0,0,0
19,73,68,10,0.0,136,190,4,7,7,1,0,0,0,0
20,98,43,10,0.0,60,114,13,2,10,2,6,1,0,0
21,48,93,10,0.0,75,129,14,2,3,3,6,1,0,0
22,36,31,10,0.0,125,179,4,2,4,4,0,0,0,0
23,86,81,10,0.0,114,168,5,4,3,7,4,7,5,1
24,61,6,10,0.0,114,168,2,2,0,0,0,0,0,0
25,11,56,10,0.0,27,81,4,2,6,2,0,0,0,0
