0,40,50,0,0.0,0,240,0,0,0,0,0,0,0,0
1,39,29,10,0.0,38,40,12,2,13,2,5,4,0,0
2,39,30,10,0.0,154,188,5,3,11,1,2,5,0,0
3,40,28,10,0.0,116,162,5,2,6,1,0,0,0,0
4,42,27,10,0.0,119,147,2,3,4,1,0,0,0,0
5,42,26,10,0.0,79,137,2,2,0,0,0,0,0,0
6,42,29,10,0.0,18,40,2,2,0,0,0,0,0,0
7,39,25,10,0.0,0,138,8,3,4,2,4,5,0,0
8,38,29,10,0.0,0,70,8,2,8,3,0,0,0,0
9,38,28,10,0.0,91,161,13,1,0,0,0,0,0,0
10,29,52,10,0.0,159,233,4,7,0,0,0,0,0,0
11,30,48,10,0.0,4,28,13,1,0,0,0,0,0,0
12,27,51,10,0.0,84,174,2,2,0,0,0,0,0,0
13,81,58,10,0.0,73,163,14,2,2,1,8,4,3,5
14,61,19,10,0.0,132,144,6,1,4,4,0,0,0,0
15,54,7,10,0.0,146,212,2,5,7,2,4,5,3,3
16,41,58,10,0.0,80,214,14,1,0,0,0,0,0,0
17,2,88,10,0.0,123,191,2,4,2,4,4,7,0,0
18,74,30,10,0.0,49,137,5,2,2,2,0,0,0,0
19,4,82,10,0.0,34,104,2,2,0,0,0,0,0,0
20,77,65,10,0.0,28,120,2,5,14,2,6,2,2,6
21,16,37,10,0.0,148,192,2,2,0,0,0,0,0,0
22,49,86,10,0.0,70,100,12,1,3,4,0,0,0,0
23,50,0,10,0.0,47,143,5,3,6,2,2,4,0,0
24,92,4,10,0.0,99,153,2,6,0,0,0,0,0,0
25,88,33,10,0.0,12,90,2,4,5,3,3,7,0,0
