0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0
1,42,51,10,0.0,142,186,12,1,0,0,0,0,0,0
2,60,70,10,0.0,107,189,11,2,13,2,10,2,4,5
3,18,97,10,0.0,79,145,5,4,4,4,4,1,8,2
4,30,58,10,0.0,69,105,2,7,0,0,0,0,0,0
5,60,24,10,0.0,12,98,2,3,2,4,0,0,0,0
6,76,89,10,0.0,52,134,4,4,12,2,3,5,6,1
7,12,29,10,0.0,72,112,4,6,2,1,3,3,0,0
8,65,36,10,0.0,108,112,4,4,4,3,11,1,6,1
9,13,96,10,0.0,93,159,2,2,0,0,0,0,0,0
10,31,64,10,0.0,11,51,4,4,3,4,8,1,7,1
11,40,24,10,0.0,114,204,8,1,0,0,0,0,0,0
12,20,74,10,0.0,44,162,2,5,4,1,5,3,14,2
13,96,15,10,0.0,73,133,14,2,8,1,3,5,2,3
14,21,5,10,0.0,128,140,4,1,0,0,0,0,0,0
15,2,4,10,0.0,133,189,12,1,13,2,0,0,0,0
16,69,22,10,0.0,51,171,14,2,5,4,2,2,7,1
17,62,2,10,0.0,19,87,12,2,4,7,3,2,4,1
18,61,57,10,0.0,64,130,4,3,14,1,7,2,0,0
19,80,15,10,0.0,25,129,10,2,8,1,2,5,11,1
20,42,31,10,0.0,70,154,12,2,10,2,3,7,4,7
21,1,20,10,0.0,67,105,13,1,3,2,0,0,0,0
22,80,33,10,0.0,29,121,5,3,4,4,4,1,0,0
23,24,16,10,0.0,8,118,12,1,9,2,0,0,0,0
24,5,73,10,0.0,135,177,2,3,8,1,0,0,0,0
25,94,55,10,0.0,98,168,5,1,0,0,0,0,0,0
