0,40,50,0,0.0,0,3390,0,0,0,0,0,0,0,0,0,0
1,44,82,90,0.0,2371,3183,5,1,2,3,0,0,0,0,0,0
2,33,61,90,0.0,1101,1913,6,3,6,3,3,4,6,1,2,2
3,44,81,90,0.0,2427,3239,4,3,8,1,3,1,3,5,2,2
4,49,62,90,0.0,0,519,12,1,0,0,0,0,0,0,0,0
5,40,78,90,0.0,2573,3385,4,1,0,0,0,0,0,0,0,0
6,41,76,90,0.0,71,883,5,3,7,2,2,5,2,4,6,2
7,31,79,90,0.0,0,799,6,2,4,2,7,2,3,3,5,2
8,39,78,90,0.0,914,1726,12,1,0,0,0,0,0,0,0,0
9,47,70,90,0.0,1205,2017,5,3,3,2,5,1,6,1,0,0
10,11,62,90,0.0,1409,2221,2,3,5,1,4,3,0,0,0,0
11,11,59,90,0.0,2286,3098,4,1,0,0,0,0,0,0,0,0
12,26,60,90,0.0,2192,3004,2,3,4,3,11,1,0,0,0,0
13,14,53,90,0.0,2753,3390,2,2,4,4,8,2,11,2,4,2
14,11,67,90,0.0,487,1299,2,5,3,2,12,1,4,3,4,3
15,26,57,90,0.0,2708,3390,8,1,4,5,0,0,0,0,0,0
16,25,49,90,0.0,392,1204,3,6,3,1,3,3,0,0,0,0
17,18,56,90,0.0,2061,2873,5,1,0,0,0,0,0,0,0,0
18,18,54,90,0.0,2468,3280,2,3,10,1,2,6,0,0,0,0
19,78,73,90,0.0,2442,3254,4,3,3,2,2,3,0,0,0,0
20,66,74,90,0.0,1259,2071,2,2,4,1,0,0,0,0,0,0
21,71,73,90,0.0,999,1811,10,1,6,2,0,0,0,0,0,0
22,62,70,90,0.0,2386,3198,10,2,6,1,6,2,0,0,0,0
23,76,80,90,0.0,2266,3078,2,1,0,0,0,0,0,0,0,0
24,71,65,90,0.0,0,654,5,2,4,6,4,5,0,0,0,0
25,74,63,90,0.0,0,472,9,1,3,5,0,0,0,0,0,0
