0,40,50,0,0.0,0,1236,0,0,0,0
1,21,20,90,0.0,192,898,6,3,0,0
2,21,24,90,0.0,836,1204,4,9,0,0
3,23,24,90,0.0,249,777,4,9,6,5
4,26,25,90,0.0,227,945,7,4,10,4
5,25,25,90,0.0,0,613,9,1,0,0
6,24,24,90,0.0,208,334,4,8,4,2
7,23,25,90,0.0,734,1236,4,9,6,5
8,25,20,90,0.0,717,1087,2,4,0,0
9,32,52,90,0.0,132,494,7,2,0,0
10,34,53,90,0.0,17,417,7,3,0,0
11,32,56,90,0.0,72,536,2,7,2,4
12,35,53,90,0.0,67,117,6,2,0,0
13,36,52,90,0.0,705,1236,18,1,0,0
14,35,56,90,0.0,115,297,16,1,0,0
15,31,52,90,0.0,538,1202,17,1,0,0
16,38,57,90,0.0,449,743,2,9,0,0
17,35,57,90,0.0,474,660,4,9,7,5
18,17,60,90,0.0,283,413,2,5,0,0
19,23,65,90,0.0,830,1236,2,6,14,1
20,18,64,90,0.0,177,549,7,5,9,5
21,22,65,90,0.0,707,1189,7,3,0,0
22,19,64,90,0.0,435,649,2,6,7,2
23,20,65,90,0.0,592,930,6,5,9,2
24,17,64,90,0.0,43,443,2,7,13,1
25,19,59,90,0.0,209,521,6,4,2,6
