0,35,35,0,0.0,0,230,0,0,0,0,0,0
1,49,51,10,0.0,129,230,7,2,0,0,0,0
2,37,14,10,0.0,85,151,13,1,4,8,8,4
3,87,64,10,0.0,125,165,14,1,0,0,0,0
4,62,39,10,0.0,20,66,15,2,9,2,0,0
5,12,89,10,0.0,83,155,2,3,0,0,0,0
6,9,42,10,0.0,135,230,2,6,3,4,0,0
7,59,92,10,0.0,53,145,2,8,11,1,4,8
8,84,17,10,0.0,122,158,11,2,2,7,0,0
9,34,67,10,0.0,152,212,16,2,7,2,0,0
10,46,5,10,0.0,118,128,2,6,11,2,0,0
11,96,55,10,0.0,37,151,13,2,2,8,0,0
12,71,30,10,0.0,153,197,2,6,10,2,0,0
13,21,80,10,0.0,47,59,2,4,0,0,0,0
14,15,23,10,0.0,121,215,7,3,5,3,0,0
15,65,73,10,0.0,72,136,6,4,5,2,3,3
16,90,48,10,0.0,112,156,2,5,6,4,0,0
17,40,98,10,0.0,94,144,16,1,0,0,0,0
18,28,36,10,0.0,158,230,16,2,12,2,0,0
19,78,86,10,0.0,78,134,16,2,4,2,0,0
20,53,11,10,0.0,52,68,7,2,0,0,0,0
21,3,61,10,0.0,22,132,16,2,4,5,0,0
22,2,21,10,0.0,0,127,12,1,0,0,0,0
23,52,71,10,0.0,36,48,2,7,3,8,3,3
24,77,46,10,0.0,123,191,2,7,13,1,10,2
25,27,96,10,0.0,44,132,2,8,12,1,16,2
