0,40,50,0,0.0,0,1236,0,0,0,0
1,89,35,90,0.0,796,1236,2,4,0,0
2,86,32,90,0.0,0,272,10,4,10,5
3,91,33,90,0.0,372,724,3,8,4,9
4,89,36,90,0.0,615,1236,17,1,0,0
5,86,36,90,0.0,725,1093,2,4,0,0
6,86,31,90,0.0,582,728,18,2,4,2
7,87,35,90,0.0,454,668,7,5,9,1
8,88,37,90,0.0,521,683,16,2,4,8
9,14,90,90,0.0,221,455,11,2,4,7
10,13,86,90,0.0,766,1110,7,4,9,2
11,17,86,90,0.0,400,872,2,6,2,6
12,12,89,90,0.0,0,209,11,1,0,0
13,14,88,90,0.0,727,935,2,4,0,0
14,12,86,90,0.0,416,894,2,4,0,0
15,13,91,90,0.0,3,159,2,7,18,2
16,17,90,90,0.0,682,1124,2,8,0,0
17,77,47,90,0.0,128,716,2,4,0,0
18,76,50,90,0.0,0,287,16,1,0,0
19,79,52,90,0.0,0,690,16,2,3,9
20,79,47,90,0.0,760,1236,2,6,5,2
21,75,51,90,0.0,0,246,6,2,0,0
22,80,48,90,0.0,185,203,7,4,3,9
23,75,49,90,0.0,547,1059,16,1,0,0
24,75,48,90,0.0,225,451,15,2,17,2
25,76,49,90,0.0,264,538,18,2,9,2
