0,40,50,0,0.0,0,960,0,0,0,0,0,0
1,50,20,10,0.0,307,395,6,2,0,0,0,0
2,48,20,10,0.0,352,652,14,1,0,0,0,0
3,46,21,10,0.0,92,350,6,4,7,3,13,2
4,51,24,10,0.0,522,672,2,4,0,0,0,0
5,46,20,10,0.0,18,420,14,2,4,8,0,0
6,49,24,10,0.0,568,844,6,2,0,0,0,0
7,47,26,10,0.0,239,477,6,3,16,1,0,0
8,44,23,10,0.0,675,957,7,2,0,0,0,0
9,49,21,10,0.0,455,613,2,3,0,0,0,0
10,28,22,10,0.0,351,647,13,1,4,2,14,2
11,28,25,10,0.0,50,270,7,4,4,8,2,7
12,27,25,10,0.0,320,552,7,2,0,0,0,0
13,46,5,10,0.0,416,612,13,2,6,3,6,1
14,96,55,10,0.0,66,272,14,1,0,0,0,0
15,71,30,10,0.0,671,947,14,1,0,0,0,0
16,21,80,10,0.0,693,939,14,1,0,0,0,0
17,15,23,10,0.0,486,802,7,2,0,0,0,0
18,65,73,10,0.0,278,574,15,2,3,7,0,0
19,90,48,10,0.0,346,618,7,2,0,0,0,0
20,40,98,10,0.0,227,425,2,5,2,7,0,0
21,28,36,10,0.0,600,838,2,5,4,6,0,0
22,78,86,10,0.0,35,271,11,2,8,2,7,1
23,53,11,10,0.0,203,251,2,4,0,0,0,0
24,3,61,10,0.0,112,442,6,2,0,0,0,0
25,2,21,10,0.0,600,956,14,1,0,0,0,0
