0,40,50,0,0.0,0,960,0,0,0,0
1,30,72,10,0.0,363,815,17,1,0,0
2,31,78,10,0.0,315,345,4,8,6,5
3,36,71,10,0.0,320,432,2,7,6,5
4,32,74,10,0.0,0,402,18,2,16,2
5,31,77,10,0.0,0,281,7,3,0,0
6,34,71,10,0.0,241,960,2,4,0,0
7,35,76,10,0.0,224,366,4,8,8,1
8,33,75,10,0.0,26,160,16,2,2,5
9,40,28,10,0.0,522,882,18,2,2,4
10,34,34,10,0.0,0,494,18,2,18,2
11,33,27,10,0.0,351,427,10,3,0,0
12,33,28,10,0.0,360,960,7,5,11,2
13,66,13,10,0.0,128,236,2,7,16,1
14,75,27,10,0.0,0,492,18,1,0,0
15,70,15,10,0.0,602,942,12,1,0,0
16,32,55,10,0.0,313,785,18,1,0,0
17,27,13,10,0.0,654,694,16,1,0,0
18,19,47,10,0.0,535,807,17,2,7,5
19,32,10,10,0.0,322,928,7,4,15,1
20,84,65,10,0.0,701,889,2,4,0,0
21,25,46,10,0.0,470,500,16,1,0,0
22,57,6,10,0.0,227,960,2,5,0,0
23,90,54,10,0.0,117,603,6,5,2,4
24,77,37,10,0.0,374,760,2,4,0,0
25,43,15,10,0.0,533,591,10,4,6,3
