0,40,50,0,0.0,0,3390,0,0,0,0,0,0,0,0
1,19,55,90,0.0,933,1745,13,1,2,2,0,0,0,0
2,19,54,90,0.0,1232,2044,4,2,3,6,0,0,0,0
3,18,55,90,0.0,1568,2380,2,4,4,2,6,4,0,0
4,19,56,90,0.0,0,492,12,2,4,4,8,2,13,1
5,15,56,90,0.0,2438,3250,5,3,8,4,2,2,0,0
6,15,54,90,0.0,1990,2802,4,2,10,1,0,0,0,0
7,15,51,90,0.0,2258,3070,2,4,3,7,4,2,0,0
8,19,53,90,0.0,1311,2123,8,2,7,1,2,6,6,3
9,15,55,90,0.0,2821,3390,2,2,0,0,0,0,0,0
10,16,66,90,0.0,349,1161,13,2,3,6,2,4,0,0
11,12,66,90,0.0,533,1345,5,4,8,1,6,4,9,2
12,5,79,90,0.0,0,481,4,1,0,0,0,0,0,0
13,16,80,90,0.0,1031,1843,5,3,5,1,2,4,0,0
14,28,86,90,0.0,2828,3390,4,1,0,0,0,0,0,0
15,14,85,90,0.0,1640,2452,12,1,4,2,0,0,0,0
16,5,73,90,0.0,217,1029,5,2,7,1,0,0,0,0
17,14,74,90,0.0,764,1576,4,1,0,0,0,0,0,0
18,43,63,90,0.0,2625,3390,2,3,8,2,0,0,0,0
19,46,70,90,0.0,2042,2854,2,6,3,5,0,0,0,0
20,47,64,90,0.0,91,903,4,4,4,1,2,1,7,4
21,53,69,90,0.0,1153,1965,4,1,0,0,0,0,0,0
22,52,71,90,0.0,1064,1876,13,1,0,0,0,0,0,0
23,44,60,90,0.0,2446,3258,4,1,0,0,0,0,0,0
24,43,70,90,0.0,430,1242,5,3,4,3,2,3,0,0
25,52,75,90,0.0,2403,3215,5,3,9,2,11,1,0,0
