0,40,50,0,0.0,0,240,0,0,0,0,0,0
1,30,57,10,0.0,91,141,16,2,2,3,0,0
2,31,57,10,0.0,64,240,7,4,16,2,2,6
3,31,62,10,0.0,110,240,16,2,7,3,9,2
4,32,58,10,0.0,41,193,2,6,14,1,0,0
5,35,57,10,0.0,178,192,16,1,0,0,0,0
6,34,57,10,0.0,114,184,10,1,0,0,0,0
7,32,57,10,0.0,131,240,16,1,0,0,0,0
8,34,62,10,0.0,137,240,2,8,14,2,15,2
9,40,16,10,0.0,79,240,2,5,3,5,0,0
10,41,15,10,0.0,0,240,2,6,2,3,0,0
11,42,15,10,0.0,18,200,14,1,0,0,0,0
12,45,15,10,0.0,0,116,2,4,0,0,0,0
13,44,13,10,0.0,101,240,6,3,2,3,0,0
14,43,14,10,0.0,63,127,2,3,0,0,0,0
15,42,13,10,0.0,106,240,7,3,10,1,0,0
16,41,12,10,0.0,137,225,2,3,0,0,0,0
17,30,77,10,0.0,151,177,6,3,3,7,0,0
18,34,76,10,0.0,109,133,7,4,4,8,8,1
19,37,74,10,0.0,168,190,12,2,5,2,0,0
20,33,74,10,0.0,88,118,16,2,4,2,0,0
21,31,77,10,0.0,121,219,7,3,7,1,0,0
22,30,73,10,0.0,14,106,14,2,4,7,0,0
23,34,74,10,0.0,60,96,6,4,15,2,3,4
24,30,78,10,0.0,0,95,16,1,0,0,0,0
25,32,78,10,0.0,0,205,2,5,2,5,0,0
26,45,67,10,0.0,19,240,2,8,12,1,2,3
27,32,5,10,0.0,60,152,2,3,0,0,0,0
28,82,55,10,0.0,32,180,2,6,16,2,0,0
29,57,30,10,0.0,31,229,2,7,2,8,5,2
30,7,80,10,0.0,2,144,14,1,3,5,4,5
31,10,26,10,0.0,63,113,7,4,2,5,5,2
32,60,76,10,0.0,61,89,11,1,6,2,6,4
33,85,1,10,0.0,0,213,6,2,0,0,0,0
34,35,51,10,0.0,112,180,6,3,4,6,0,0
35,48,14,10,0.0,12,140,7,3,4,6,0,0
36,98,64,10,0.0,37,135,12,2,4,5,6,2
37,73,39,10,0.0,0,181,7,3,2,8,0,0
38,23,89,10,0.0,36,58,2,4,0,0,0,0
39,17,8,10,0.0,79,240,14,2,7,4,0,0
40,67,58,10,0.0,56,148,7,3,8,2,0,0
41,92,33,10,0.0,38,216,6,2,4,2,3,4
42,42,83,10,0.0,41,149,6,3,4,4,0,0
43,29,45,10,0.0,112,202,15,1,0,0,0,0
44,79,95,10,0.0,133,135,2,3,0,0,0,0
45,54,20,10,0.0,25,207,6,3,3,5,0,0
46,4,70,10,0.0,100,240,2,8,8,1,10,1
47,3,47,10,0.0,140,240,2,6,4,4,0,0
48,53,97,10,0.0,119,207,16,2,3,7,0,0
49,78,22,10,0.0,105,113,6,2,0,0,0,0
50,28,72,10,0.0,39,99,2,4,0,0,0,0
