0,35,35,0,0.0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,42,50,10,0.0,3,45,4,2,11,1,2,3,6,3,3,6,12,2,2,3,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,12,10,0.0,77,119,2,1,3,2,3,2,4,3,4,3,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,80,62,10,0.0,46,188,4,2,4,2,8,2,6,3,2,3,4,2,2,5,4,3,2,1,3,2,2,2,0,0,0,0,0,0,0,0
4,55,37,10,0.0,61,230,4,1,2,1,10,2,3,1,7,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,5,87,10,0.0,35,103,2,4,2,1,5,1,7,1,3,3,12,1,4,2,6,1,5,1,6,1,2,3,0,0,0,0,0,0,0,0
6,3,17,10,0.0,0,130,12,1,4,6,5,2,4,3,5,1,4,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,53,67,10,0.0,15,83,9,1,9,2,3,2,2,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,78,42,10,0.0,106,184,2,3,5,1,2,2,3,4,3,2,4,3,3,2,7,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0
9,28,92,10,0.0,38,150,2,3,7,1,2,2,7,2,2,1,2,4,3,3,6,3,5,1,2,4,0,0,0,0,0,0,0,0,0,0
10,40,29,10,0.0,166,210,5,3,7,2,6,1,4,5,6,3,3,3,5,2,3,2,6,1,4,2,11,2,0,0,0,0,0,0,0,0
11,90,79,10,0.0,14,208,4,3,4,1,3,6,5,1,5,1,2,3,4,6,4,6,6,3,3,4,6,1,2,2,4,3,5,2,0,0
12,65,4,10,0.0,103,181,2,1,3,5,2,2,3,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,15,54,10,0.0,55,139,4,1,4,6,11,2,4,4,3,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,22,48,10,0.0,114,230,2,3,4,5,3,2,7,2,3,3,5,2,2,6,4,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
15,72,98,10,0.0,65,193,5,2,5,1,6,1,3,3,3,2,5,1,4,3,3,1,3,1,3,5,0,0,0,0,0,0,0,0,0,0
16,97,23,10,0.0,102,122,4,3,11,1,12,1,4,3,4,4,8,2,11,2,4,2,2,1,2,3,3,2,12,1,4,3,4,3,0,0
17,47,73,10,0.0,47,133,8,1,4,5,2,5,3,6,3,1,3,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,34,11,10,0.0,1,125,4,3,2,2,10,1,2,6,5,2,3,6,3,2,2,3,4,1,2,2,0,0,0,0,0,0,0,0,0,0
19,84,61,10,0.0,30,84,2,5,6,1,6,2,3,6,10,2,6,1,6,2,4,3,2,1,5,2,0,0,0,0,0,0,0,0,0,0
20,59,36,10,0.0,55,85,5,3,4,2,10,2,2,3,10,1,2,2,6,1,4,2,2,3,3,3,3,1,2,3,2,3,0,0,0,0
21,9,86,10,0.0,48,122,2,1,4,2,3,2,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,6,33,10,0.0,142,230,2,4,4,4,9,1,4,1,4,5,4,2,3,1,2,3,6,3,4,4,2,5,2,3,0,0,0,0,0,0
23,56,83,10,0.0,8,110,5,3,4,4,9,2,11,1,4,5,4,3,2,3,9,2,5,3,5,3,3,4,0,0,0,0,0,0,0,0
24,81,8,10,0.0,109,187,2,1,5,2,2,4,2,4,3,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,31,58,10,0.0,34,230,6,3,3,1,8,1,2,1,4,1,3,1,4,2,4,2,6,2,3,2,3,2,6,2,5,1,6,2,0,0
