0,40,50,0,0.0,0,1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,69,7,90,0.0,644,940,14,2,3,6,4,4,4,4,7,4,5,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,67,10,90,0.0,873,1169,2,4,5,2,4,3,8,2,6,1,4,3,15,1,8,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0
3,71,13,90,0.0,138,434,2,5,7,4,6,2,8,2,3,3,8,2,2,8,6,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0
4,67,13,90,0.0,114,410,15,1,9,2,4,2,3,4,13,1,2,4,5,2,4,3,15,2,5,3,7,1,0,0,0,0,0,0,0,0
5,65,10,90,0.0,249,545,2,7,5,3,4,2,10,1,5,4,4,4,11,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,66,6,90,0.0,450,746,6,3,5,2,6,4,3,5,3,7,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,68,7,90,0.0,120,416,2,8,2,6,8,2,7,2,7,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,71,11,90,0.0,387,683,16,2,2,6,7,2,6,4,14,2,4,4,4,3,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,65,7,90,0.0,0,222,9,2,4,2,6,2,16,2,8,4,7,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,29,85,90,0.0,0,194,2,4,4,3,3,8,12,2,9,2,8,3,3,6,7,1,6,4,0,0,0,0,0,0,0,0,0,0,0,0
11,28,90,90,0.0,230,526,14,1,10,1,3,6,5,4,4,8,10,2,5,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,26,86,90,0.0,570,866,14,2,4,6,3,5,7,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,30,88,90,0.0,812,1108,6,3,15,2,3,4,3,8,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,26,89,90,0.0,326,622,10,2,7,3,7,2,2,8,2,8,6,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,27,90,90,0.0,247,543,16,2,9,1,9,1,2,5,8,4,2,8,2,4,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,28,87,90,0.0,110,406,7,3,4,3,16,1,12,1,2,5,3,7,4,2,4,6,7,2,9,2,0,0,0,0,0,0,0,0,0,0
17,26,87,90,0.0,661,957,16,2,5,3,4,8,4,4,7,1,4,5,4,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,29,89,90,0.0,858,1154,12,1,3,6,3,7,5,4,14,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,81,58,90,0.0,346,642,15,1,6,2,7,3,7,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,83,58,90,0.0,0,226,2,3,6,2,8,4,13,1,2,7,2,8,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,83,56,90,0.0,834,1130,2,7,2,5,6,1,5,3,9,2,7,3,4,8,7,1,2,6,2,4,0,0,0,0,0,0,0,0,0,0
22,85,56,90,0.0,813,1109,15,1,7,2,4,7,10,1,6,4,15,1,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,82,61,90,0.0,536,832,14,1,8,4,7,2,14,1,2,6,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,81,62,90,0.0,187,483,15,2,7,1,4,3,14,2,7,4,5,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,78,55,90,0.0,352,648,2,3,3,5,6,2,10,1,6,1,16,1,8,4,8,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0
