0,40,50,0,0.0,0,960,0,0,0,0,0,0
1,68,49,10,0.0,208,498,6,4,4,4,11,2
2,70,49,10,0.0,522,600,7,2,0,0,0,0
3,66,43,10,0.0,116,692,2,4,0,0,0,0
4,67,44,10,0.0,227,323,7,4,4,6,16,2
5,63,50,10,0.0,485,509,2,4,0,0,0,0
6,69,43,10,0.0,471,799,15,1,0,0,0,0
7,67,46,10,0.0,360,604,7,2,0,0,0,0
8,66,47,10,0.0,160,636,2,8,7,4,6,2
9,63,48,10,0.0,674,692,12,1,13,2,7,2
10,35,38,10,0.0,429,659,7,2,0,0,0,0
11,31,42,10,0.0,233,960,2,4,0,0,0,0
12,33,39,10,0.0,777,893,7,3,7,2,0,0
13,62,6,10,0.0,0,671,11,1,0,0,0,0
14,87,32,10,0.0,163,937,2,4,0,0,0,0
15,72,27,10,0.0,299,495,2,3,0,0,0,0
16,22,11,10,0.0,445,715,16,2,6,2,0,0
17,56,64,10,0.0,268,424,14,2,15,2,0,0
18,45,36,10,0.0,44,54,12,2,10,2,2,7
19,75,27,10,0.0,543,960,2,4,0,0,0,0
20,13,89,10,0.0,270,960,14,1,0,0,0,0
21,71,80,10,0.0,57,177,7,4,12,2,4,4
22,19,93,10,0.0,542,960,6,1,2,8,3,8
23,85,8,10,0.0,785,843,7,3,8,1,0,0
24,24,17,10,0.0,711,960,6,4,8,2,8,1
25,31,26,10,0.0,499,960,6,2,0,0,0,0
